Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/27/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,United States,16229,79015,143,12002,7234,473,21131,
01/27/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,United States,17100,76701,142,11401,7315,265,21262,
01/27/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,United States,15467,73831,138,10383,6610,144,19287,
01/27/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,United States,13175,69233,129,8946,5516,65,16650,
01/27/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,United States,11196,66761,127,7833,4711,48,14356,
01/27/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,United States,9186,64424,123,6775,3782,21,12197,
01/27/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,United States,7202,61560,118,5893,2973,24,10141,
01/27/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,United States,6140,59613,115,5276,2486,12,8942,
01/27/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,United States,5019,58822,112,4896,2148,11,7778,
01/27/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,United States,4217,57960,112,4540,1859,11,6906,
01/27/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,United States,3823,57917,112,4364,1603,8,6591,
01/27/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,United States,3809,58415,114,4262,1553,12,6529,
01/27/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,United States,4512,59740,115,4557,1999,5,7072,
01/27/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,United States,5746,61824,121,5530,2708,10,8577,
01/27/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,United States,7147,63053,124,6179,3444,13,9892,
01/27/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,United States,8181,64117,127,6748,3952,11,10983,
01/27/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,United States,8258,64079,126,6833,4062,13,11035,
01/27/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,United States,7811,63549,124,6797,3969,9,10645,
01/27/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,United States,7210,63419,125,6494,3666,5,10040,
01/27/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,United States,6333,62269,123,5954,3206,12,9090,
01/27/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,United States,5675,60796,119,5530,2871,11,8340,
01/27/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,United States,4938,59788,117,5167,2484,9,7626,
01/27/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,United States,4525,59079,115,4892,2256,7,7166,
01/27/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,United States,4153,58976,114,4701,2011,5,6848,
01/27/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,United States,4149,59555,115,4839,2055,4,6936,
01/27/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,United States,4048,58253,111,4668,1948,8,6776,
01/27/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,United States,4572,59632,114,4937,2240,13,7279,
01/27/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,United States,4907,58017,109,4963,2330,17,7550,
01/27/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,United States,5662,59459,111,5377,2601,16,8447,
01/27/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,United States,6578,60518,112,5801,3056,20,9338,
01/27/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,United States,8236,64137,118,6712,3858,21,11103,
01/27/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,United States,10042,65398,119,7616,4750,19,12920,
01/27/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,United States,12637,67523,122,8917,5998,28,15574,
01/27/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,United States,14614,68611,124,9846,7089,23,17382,
01/27/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,United States,17055,71696,127,11158,8219,31,20013,
01/27/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,United States,18295,73816,129,11708,8823,25,21193,
01/27/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,United States,17227,69901,121,11262,8472,27,20029,
01/27/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,United States,13491,61626,105,9143,6656,18,15988,
01/27/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,United States,8560,50929,87,6463,4309,16,10723,
01/27/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,United States,5521,39245,64,4537,2848,7,7216,
01/27/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,United States,2385,22862,37,2164,1183,5,3371,
01/27/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,United States,419,3508,6,354,191,2,584,
01/27/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Alabama,0,1081,94,63,0,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Alabama,0,1127,96,79,0,10,89,
01/27/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Alabama,0,1039,91,62,0,,65,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Alabama,0,1055,94,62,0,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Alabama,0,1026,94,56,0,14,70,
01/27/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Alabama,0,1119,101,61,0,10,71,
01/27/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Alabama,0,1094,101,76,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Alabama,0,1097,101,68,0,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Alabama,0,1162,112,63,0,14,77,
01/27/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Alabama,0,1054,101,58,0,13,71,
01/27/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Alabama,0,1091,101,61,0,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Alabama,,1058,103,71,,,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Alabama,23,1073,105,68,,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Alabama,49,1156,112,65,11,,106,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Alabama,81,1134,111,85,27,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Alabama,89,1144,116,94,26,0,157,
01/27/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Alabama,83,1138,113,77,19,,142,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Alabama,81,1147,116,87,26,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Alabama,116,1168,116,94,34,,176,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Alabama,94,1147,115,89,30,,154,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Alabama,79,1151,117,82,23,0,138,
01/27/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Alabama,103,1106,113,95,30,,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Alabama,90,1169,116,86,32,,145,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Alabama,81,1134,120,76,29,0,128,
01/27/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Alabama,88,1087,111,79,25,0,142,
01/27/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Alabama,102,1148,123,83,30,0,155,
01/27/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Alabama,121,1196,121,94,48,,167,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Alabama,134,1259,127,95,36,0,193,
01/27/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Alabama,191,1289,134,102,45,0,248,
01/27/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Alabama,247,1326,142,134,87,,295,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Alabama,261,1360,141,157,94,,325,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Alabama,261,1369,141,133,86,,309,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Alabama,229,1299,137,140,83,0,286,
01/27/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Alabama,207,1293,139,118,64,0,261,
01/27/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Alabama,183,1214,127,130,71,0,242,
01/27/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Alabama,153,1206,124,110,58,0,205,
01/27/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Alabama,137,1230,128,110,50,0,197,
01/27/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Alabama,137,1188,124,98,46,0,189,
01/27/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Alabama,104,1179,119,78,30,0,152,
01/27/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Alabama,107,1095,115,90,36,0,161,
01/27/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Alabama,134,1191,126,103,50,,188,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Alabama,125,1175,120,87,41,0,171,
01/27/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Alabama,117,1130,116,102,35,,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Alabama,129,1148,120,103,46,0,186,
01/27/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Alabama,147,1242,124,102,50,0,199,
01/27/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Alabama,169,1241,120,115,60,,224,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Alabama,157,1232,121,95,43,,209,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Alabama,195,1273,121,105,56,,245,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Alabama,231,1272,120,123,68,0,286,
01/27/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Alabama,340,1483,137,183,121,,402,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Alabama,318,1360,123,174,113,,379,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Alabama,301,1254,118,142,93,,351,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Alabama,255,1174,110,136,85,,307,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Alabama,136,797,69,83,46,0,173,
01/27/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Alabama,82,421,36,46,28,0,100,
01/27/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Alabama,,36,3,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Alaska,0,89,99,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Alaska,0,105,115,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Alaska,0,99,105,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Alaska,0,97,118,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Alaska,0,85,95,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Alaska,0,92,123,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Alaska,0,89,102,0,0,0,0,
01/27/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Alaska,0,83,102,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Alaska,0,84,100,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Alaska,0,79,92,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Alaska,0,92,109,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Alaska,0,69,87,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Alaska,,85,99,10,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Alaska,,98,113,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Alaska,,84,97,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Alaska,,80,103,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Alaska,0,61,78,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Alaska,0,87,98,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Alaska,,89,114,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Alaska,0,83,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Alaska,0,82,106,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Alaska,0,97,134,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Alaska,0,78,92,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Alaska,,88,107,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Alaska,0,92,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Alaska,0,88,114,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Alaska,,84,100,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Alaska,,100,113,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Alaska,,88,117,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Alaska,,92,128,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Alaska,,113,149,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Alaska,,101,128,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Alaska,,74,82,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Alaska,,113,133,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Alaska,,93,117,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Alaska,,104,127,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Alaska,,87,109,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Alaska,,103,115,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Alaska,,113,122,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Alaska,,76,86,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Alaska,,111,131,10,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Alaska,10,99,115,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Alaska,,100,117,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Alaska,10,105,141,10,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Alaska,,100,111,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Alaska,14,100,117,16,12,0,18,
01/27/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Alaska,14,111,128,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Alaska,20,100,105,18,14,0,24,
01/27/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Alaska,26,91,112,18,15,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Alaska,18,96,96,12,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Alaska,,62,69,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Alaska,,52,61,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Alaska,,44,52,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Alaska,,37,41,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Alaska,,30,33,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Alaska,0,,3,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Arizona,0,1301,96,81,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Arizona,0,1390,102,94,0,,102,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Arizona,0,1315,105,70,0,11,81,
01/27/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Arizona,0,1275,100,91,0,,100,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Arizona,0,1265,99,74,0,13,87,
01/27/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Arizona,0,1264,102,79,0,11,90,
01/27/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Arizona,0,1312,111,93,0,14,107,
01/27/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Arizona,0,1342,112,80,0,11,91,
01/27/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Arizona,0,1352,110,80,0,15,95,
01/27/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Arizona,0,1380,112,77,0,14,91,
