Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/01/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,109,1137,1.12,91,33,0,167,
07/01/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,87,1093,1.08,85,28,,145,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,74,1099,1.1,79,22,0,131,
07/01/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,96,1004,0.98,90,29,,158,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,73,1005,0.92,76,24,,126,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,58,891,0.77,56,19,0,95,
07/01/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,28,589,0.28,41,,0,63,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,,200,0.01,,,0,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
07/01/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,83,0.99,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,67,0.84,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.98,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,97,1.11,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,82,0.94,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,78,1,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,60,0.75,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,84,0.95,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,81,1,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,77,0.95,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,74,0.95,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,79,1.05,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,60,0.69,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,,56,0.53,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/20/2020,06/20/2020,By week,Alaska,Week-ending,0,35,0.27,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,Alaska,Week-ending,0,10,0.1,0,0,0,0,
07/01/2020,02/01/2020,02/01/2020,By week,Arizona,Week-ending,0,1262,0.99,74,0,13,87,
07/01/2020,02/08/2020,02/08/2020,By week,Arizona,Week-ending,0,1260,1.01,79,0,11,90,
07/01/2020,02/15/2020,02/15/2020,By week,Arizona,Week-ending,0,1309,1.1,92,0,14,106,
07/01/2020,02/22/2020,02/22/2020,By week,Arizona,Week-ending,0,1337,1.11,80,0,11,91,
07/01/2020,02/29/2020,02/29/2020,By week,Arizona,Week-ending,0,1350,1.1,80,0,15,95,
07/01/2020,03/07/2020,03/07/2020,By week,Arizona,Week-ending,0,1374,1.11,77,0,14,91,
07/01/2020,03/14/2020,03/14/2020,By week,Arizona,Week-ending,0,1345,1.1,82,0,11,93,
07/01/2020,03/21/2020,03/21/2020,By week,Arizona,Week-ending,,1285,1.07,102,,,111,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/28/2020,03/28/2020,By week,Arizona,Week-ending,30,1319,1.11,115,18,,132,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Arizona,Week-ending,57,1353,1.11,122,30,,153,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/11/2020,04/11/2020,By week,Arizona,Week-ending,89,1397,1.15,145,51,,187,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,Arizona,Week-ending,93,1306,1.13,114,42,,166,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/25/2020,04/25/2020,By week,Arizona,Week-ending,101,1371,1.17,117,42,,177,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/02/2020,05/02/2020,By week,Arizona,Week-ending,99,1389,1.2,123,45,0,177,
07/01/2020,05/09/2020,05/09/2020,By week,Arizona,Week-ending,123,1416,1.23,135,69,0,189,
07/01/2020,05/16/2020,05/16/2020,By week,Arizona,Week-ending,113,1285,1.19,123,65,0,171,
07/01/2020,05/23/2020,05/23/2020,By week,Arizona,Week-ending,89,1254,1.16,110,48,0,151,
07/01/2020,05/30/2020,05/30/2020,By week,Arizona,Week-ending,105,1259,1.13,113,47,,172,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/06/2020,06/06/2020,By week,Arizona,Week-ending,124,1352,1.23,133,69,0,188,
07/01/2020,06/13/2020,06/13/2020,By week,Arizona,Week-ending,127,1299,1.15,125,73,0,179,
07/01/2020,06/20/2020,06/20/2020,By week,Arizona,Week-ending,78,1063,0.99,77,42,,114,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,Arizona,Week-ending,26,477,0.43,29,17,0,38,
07/01/2020,02/01/2020,02/01/2020,By week,Arkansas,Week-ending,0,678,1.04,55,0,,63,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/08/2020,02/08/2020,By week,Arkansas,Week-ending,0,672,1.02,50,0,,59,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/15/2020,02/15/2020,By week,Arkansas,Week-ending,0,688,1.02,38,0,,43,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/22/2020,02/22/2020,By week,Arkansas,Week-ending,0,695,1.02,49,0,12,61,
07/01/2020,02/29/2020,02/29/2020,By week,Arkansas,Week-ending,0,656,1.03,32,0,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/07/2020,03/07/2020,By week,Arkansas,Week-ending,0,695,1.06,42,0,,51,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/14/2020,03/14/2020,By week,Arkansas,Week-ending,0,627,0.98,37,0,,41,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,Arkansas,Week-ending,0,634,1.01,54,0,11,65,
07/01/2020,03/28/2020,03/28/2020,By week,Arkansas,Week-ending,,637,1.01,40,,,49,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Arkansas,Week-ending,11,606,0.99,51,,0,60,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/11/2020,04/11/2020,By week,Arkansas,Week-ending,14,633,1,58,,,69,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,Arkansas,Week-ending,12,633,1.08,49,,0,56,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/25/2020,04/25/2020,By week,Arkansas,Week-ending,13,609,1.03,44,,0,54,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/02/2020,05/02/2020,By week,Arkansas,Week-ending,21,622,1.03,40,,0,58,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/09/2020,05/09/2020,By week,Arkansas,Week-ending,22,655,1.1,45,,,61,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/16/2020,05/16/2020,By week,Arkansas,Week-ending,,574,0.96,32,,,37,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/23/2020,05/23/2020,By week,Arkansas,Week-ending,20,631,1.06,41,,0,55,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/30/2020,05/30/2020,By week,Arkansas,Week-ending,18,595,1.02,37,12,0,43,
07/01/2020,06/06/2020,06/06/2020,By week,Arkansas,Week-ending,25,619,1.09,38,11,0,52,
07/01/2020,06/13/2020,06/13/2020,By week,Arkansas,Week-ending,33,598,0.98,41,16,0,58,
07/01/2020,06/20/2020,06/20/2020,By week,Arkansas,Week-ending,27,512,0.9,28,10,0,45,
07/01/2020,06/27/2020,06/27/2020,By week,Arkansas,Week-ending,,215,0.38,15,,0,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/01/2020,02/01/2020,By week,California,Week-ending,0,5677,0.98,426,0,60,486,
07/01/2020,02/08/2020,02/08/2020,By week,California,Week-ending,,5902,1.05,447,0,68,516,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/15/2020,02/15/2020,By week,California,Week-ending,0,5579,0.99,424,0,77,501,
07/01/2020,02/22/2020,02/22/2020,By week,California,Week-ending,,5794,1.03,462,0,72,535,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/29/2020,02/29/2020,By week,California,Week-ending,0,5672,0.99,431,0,71,502,
07/01/2020,03/07/2020,03/07/2020,By week,California,Week-ending,,5720,1.01,480,0,55,537,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/14/2020,03/14/2020,By week,California,Week-ending,,5453,0.98,421,,54,479,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,California,Week-ending,43,5663,1.05,480,19,43,547,
07/01/2020,03/28/2020,03/28/2020,By week,California,Week-ending,125,5674,1.06,573,67,27,658,
07/01/2020,04/04/2020,04/04/2020,By week,California,Week-ending,284,5956,1.12,623,154,24,777,
07/01/2020,04/11/2020,04/11/2020,By week,California,Week-ending,375,6019,1.17,636,218,,798,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,California,Week-ending,521,6097,1.2,726,318,,936,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/25/2020,04/25/2020,By week,California,Week-ending,471,5853,1.13,641,261,,854,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/02/2020,05/02/2020,By week,California,Week-ending,513,5676,1.12,593,267,0,839,
07/01/2020,05/09/2020,05/09/2020,By week,California,Week-ending,536,5614,1.13,606,290,,852,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/16/2020,05/16/2020,By week,California,Week-ending,491,5632,1.14,557,264,,785,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/23/2020,05/23/2020,By week,California,Week-ending,469,5441,1.1,545,262,,755,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/30/2020,05/30/2020,By week,California,Week-ending,434,5458,1.1,548,243,,740,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/06/2020,06/06/2020,By week,California,Week-ending,392,5269,1.05,493,227,,659,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/13/2020,06/13/2020,By week,California,Week-ending,336,4957,1,426,179,,584,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/20/2020,06/20/2020,By week,California,Week-ending,147,3609,0.72,263,76,,335,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,California,Week-ending,25,1517,0.31,105,16,0,114,
07/01/2020,02/01/2020,02/01/2020,By week,Colorado,Week-ending,0,791,0.98,46,0,,52,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/08/2020,02/08/2020,By week,Colorado,Week-ending,0,844,1.04,51,0,11,62,
07/01/2020,02/15/2020,02/15/2020,By week,Colorado,Week-ending,0,807,0.98,50,0,,58,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/22/2020,02/22/2020,By week,Colorado,Week-ending,0,880,1.09,45,0,,48,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/29/2020,02/29/2020,By week,Colorado,Week-ending,0,842,1.08,57,0,16,73,
07/01/2020,03/07/2020,03/07/2020,By week,Colorado,Week-ending,0,820,1.01,51,0,10,61,
07/01/2020,03/14/2020,03/14/2020,By week,Colorado,Week-ending,,818,1.02,37,0,11,50,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,Colorado,Week-ending,16,889,1.11,70,,11,88,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/28/2020,03/28/2020,By week,Colorado,Week-ending,46,857,1.12,90,27,,116,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Colorado,Week-ending,129,964,1.26,156,85,,205,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/11/2020,04/11/2020,By week,Colorado,Week-ending,213,1095,1.39,190,123,,282,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,Colorado,Week-ending,212,1095,1.42,158,115,0,255,
07/01/2020,04/25/2020,04/25/2020,By week,Colorado,Week-ending,210,1053,1.43,154,103,,261,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,05/02/2020,05/02/2020,By week,Colorado,Week-ending,172,980,1.33,129,81,0,220,
07/01/2020,05/09/2020,05/09/2020,By week,Colorado,Week-ending,137,900,1.21,108,64,0,181,
07/01/2020,05/16/2020,05/16/2020,By week,Colorado,Week-ending,95,881,1.23,86,44,0,137,
07/01/2020,05/23/2020,05/23/2020,By week,Colorado,Week-ending,89,840,1.12,59,27,0,121,
07/01/2020,05/30/2020,05/30/2020,By week,Colorado,Week-ending,76,819,1.15,65,40,0,101,
07/01/2020,06/06/2020,06/06/2020,By week,Colorado,Week-ending,59,791,1.1,52,30,0,81,
07/01/2020,06/13/2020,06/13/2020,By week,Colorado,Week-ending,50,748,1.05,56,28,0,78,
07/01/2020,06/20/2020,06/20/2020,By week,Colorado,Week-ending,14,603,0.84,37,,0,43,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,Colorado,Week-ending,0,270,0.39,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/01/2020,02/01/2020,By week,Connecticut,Week-ending,0,680,1.03,40,0,12,52,
07/01/2020,02/08/2020,02/08/2020,By week,Connecticut,Week-ending,0,640,0.92,37,0,,43,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/15/2020,02/15/2020,By week,Connecticut,Week-ending,0,625,0.94,34,0,13,47,
07/01/2020,02/22/2020,02/22/2020,By week,Connecticut,Week-ending,,640,0.96,35,,11,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/29/2020,02/29/2020,By week,Connecticut,Week-ending,0,627,0.99,59,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/07/2020,03/07/2020,By week,Connecticut,Week-ending,0,610,0.96,38,0,,40,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/14/2020,03/14/2020,By week,Connecticut,Week-ending,0,609,0.97,33,0,,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,Connecticut,Week-ending,,627,0.98,46,,,55,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/28/2020,03/28/2020,By week,Connecticut,Week-ending,47,701,1.11,44,14,,80,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Connecticut,Week-ending,167,649,1,70,29,0,208,
07/01/2020,04/11/2020,04/11/2020,By week,Connecticut,Week-ending,416,825,1.27,133,104,,446,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/18/2020,04/18/2020,By week,Connecticut,Week-ending,608,992,1.67,143,121,,630,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/25/2020,04/25/2020,By week,Connecticut,Week-ending,614,963,1.54,171,141,0,644,
07/01/2020,05/02/2020,05/02/2020,By week,Connecticut,Week-ending,504,656,1.13,127,117,0,514,
07/01/2020,05/09/2020,05/09/2020,By week,Connecticut,Week-ending,395,397,0.69,104,104,0,395,
07/01/2020,05/16/2020,05/16/2020,By week,Connecticut,Week-ending,334,337,0.6,82,82,0,334,
07/01/2020,05/23/2020,05/23/2020,By week,Connecticut,Week-ending,213,215,0.37,46,45,0,214,
07/01/2020,05/30/2020,05/30/2020,By week,Connecticut,Week-ending,132,132,0.24,28,28,0,132,
07/01/2020,06/06/2020,06/06/2020,By week,Connecticut,Week-ending,28,183,0.3,15,,0,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/13/2020,06/13/2020,By week,Connecticut,Week-ending,,70,0.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/20/2020,06/20/2020,By week,Connecticut,Week-ending,0,,0,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,06/27/2020,06/27/2020,By week,Connecticut,Week-ending,0,0,0,0,0,0,0,
07/01/2020,02/01/2020,02/01/2020,By week,Delaware,Week-ending,0,180,0.98,14,0,0,14,
07/01/2020,02/08/2020,02/08/2020,By week,Delaware,Week-ending,0,187,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/15/2020,02/15/2020,By week,Delaware,Week-ending,0,201,1.02,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/22/2020,02/22/2020,By week,Delaware,Week-ending,0,192,0.99,13,0,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,02/29/2020,02/29/2020,By week,Delaware,Week-ending,0,162,0.9,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/07/2020,03/07/2020,By week,Delaware,Week-ending,0,198,1.07,13,0,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/14/2020,03/14/2020,By week,Delaware,Week-ending,0,187,1,,0,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/21/2020,03/21/2020,By week,Delaware,Week-ending,0,219,1.15,16,0,,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,03/28/2020,03/28/2020,By week,Delaware,Week-ending,,186,0.92,13,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/04/2020,04/04/2020,By week,Delaware,Week-ending,,207,1.2,18,,,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/01/2020,04/11/2020,04/11/2020,By week,Delaware,Week-ending,23,214,1.2,20,10,0,33,
07/01/2020,04/18/2020,04/18/2020,By week,Delaware,Week-ending,34,214,1.09,24,14,0,44,
