Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/02/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,United States,3823,57922,112,4365,1603,8,6592,
02/02/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,United States,3813,58421,114,4263,1554,12,6533,
02/02/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,United States,4519,59752,115,4560,2002,5,7079,
02/02/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,United States,5749,61832,121,5531,2708,10,8581,
02/02/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,United States,7154,63064,124,6181,3446,13,9899,
02/02/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,United States,8188,64130,127,6749,3953,11,10990,
02/02/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,United States,8266,64098,126,6838,4067,13,11043,
02/02/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,United States,7820,63569,124,6799,3971,9,10654,
02/02/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,United States,7214,63438,125,6494,3666,5,10044,
02/02/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,United States,6336,62297,123,5955,3208,12,9092,
02/02/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,United States,5686,60829,119,5537,2874,11,8355,
02/02/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,United States,4966,59884,117,5180,2495,9,7656,
02/02/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,United States,4571,59271,115,4918,2276,7,7218,
02/02/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,United States,4209,59250,115,4733,2032,5,6915,
02/02/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,United States,4212,59942,116,4881,2081,4,7015,
02/02/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,United States,4116,58635,112,4713,1981,8,6856,
02/02/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,United States,4611,59828,114,4972,2263,13,7330,
02/02/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,United States,4948,58294,109,4995,2349,17,7604,
02/02/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,United States,5719,59809,112,5419,2629,16,8518,
02/02/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,United States,6669,60947,113,5874,3103,21,9456,
02/02/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,United States,8300,64338,118,6755,3893,21,11175,
02/02/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,United States,10126,65666,120,7675,4797,18,13016,
02/02/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,United States,12774,67928,123,8993,6056,28,15729,
02/02/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,United States,14867,69221,125,9970,7197,24,17651,
02/02/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,United States,17571,72782,129,11420,8459,32,20551,
02/02/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,United States,19442,76071,133,12347,9392,27,22410,
02/02/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,United States,20012,74826,129,12817,9897,31,22944,
02/02/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,United States,19657,72095,123,12466,9721,23,22413,
02/02/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,United States,18246,66851,114,11758,9260,30,20758,
02/02/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,United States,16487,56938,92,10611,8593,15,18512,
02/02/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,United States,14184,50205,80,9123,7429,11,15886,
02/02/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,United States,10449,38522,63,6669,5303,14,11823,
02/02/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,United States,3327,13324,22,2071,1605,2,3795,
02/02/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Alabama,0,1081,94,63,0,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Alabama,0,1127,96,79,0,10,89,
02/02/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Alabama,0,1039,91,62,0,,65,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Alabama,0,1055,94,62,0,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Alabama,0,1026,94,56,0,14,70,
02/02/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Alabama,0,1119,101,61,0,10,71,
02/02/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Alabama,0,1094,101,76,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Alabama,0,1097,101,68,0,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Alabama,0,1162,112,63,0,14,77,
02/02/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Alabama,0,1054,101,58,0,13,71,
02/02/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Alabama,0,1091,101,61,0,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Alabama,,1058,103,71,,,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Alabama,23,1073,105,69,,,93,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Alabama,49,1156,112,65,11,,106,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Alabama,81,1134,111,85,27,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Alabama,89,1144,116,94,26,0,157,
02/02/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Alabama,83,1138,113,77,19,,142,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Alabama,81,1148,116,87,26,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Alabama,116,1169,116,94,34,,176,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Alabama,94,1147,115,89,30,,154,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Alabama,79,1151,117,82,23,0,138,
02/02/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Alabama,103,1106,113,95,30,,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Alabama,90,1169,116,86,32,,145,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Alabama,81,1134,120,76,29,0,128,
02/02/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Alabama,88,1088,112,80,25,0,143,
02/02/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Alabama,102,1149,123,83,30,0,155,
02/02/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Alabama,121,1197,122,94,48,,167,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Alabama,134,1260,127,95,36,0,193,
02/02/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Alabama,191,1289,134,102,45,0,248,
02/02/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Alabama,249,1329,142,135,88,,297,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Alabama,261,1360,141,157,94,,325,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Alabama,261,1371,142,133,86,,309,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Alabama,229,1299,137,140,83,0,286,
02/02/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Alabama,207,1294,139,118,64,0,261,
02/02/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Alabama,183,1214,127,130,71,0,242,
02/02/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Alabama,153,1206,124,110,58,0,205,
02/02/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Alabama,137,1230,128,110,50,0,197,
02/02/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Alabama,137,1189,124,98,46,0,189,
02/02/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Alabama,104,1179,119,78,30,0,152,
02/02/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Alabama,107,1097,115,90,36,0,161,
02/02/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Alabama,134,1192,126,103,50,,188,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Alabama,126,1178,120,89,42,0,173,
02/02/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Alabama,117,1133,117,102,35,,185,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Alabama,131,1155,121,104,47,0,188,
02/02/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Alabama,147,1246,125,102,50,0,199,
02/02/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Alabama,169,1249,121,115,60,0,224,
02/02/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Alabama,160,1244,122,95,43,,212,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Alabama,199,1287,122,105,56,,249,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Alabama,238,1296,122,124,69,0,293,
02/02/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Alabama,359,1527,141,189,125,,423,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Alabama,362,1459,132,195,133,,424,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Alabama,383,1424,133,175,123,,436,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Alabama,406,1478,139,196,139,,466,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Alabama,415,1287,112,192,142,0,465,
02/02/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Alabama,397,1138,97,198,160,,437,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Alabama,232,715,62,115,86,,261,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Alabama,30,110,10,13,10,0,33,
02/02/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Alaska,0,89,99,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Alaska,0,105,115,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Alaska,0,99,105,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Alaska,0,97,118,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Alaska,0,85,95,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Alaska,0,92,123,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Alaska,0,89,102,0,0,0,0,
02/02/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Alaska,0,83,102,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Alaska,0,84,100,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Alaska,0,79,92,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Alaska,0,92,109,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Alaska,0,69,87,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Alaska,,85,99,10,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Alaska,,98,113,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Alaska,,84,97,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Alaska,,80,103,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Alaska,0,61,78,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Alaska,0,87,98,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Alaska,,89,114,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Alaska,0,83,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Alaska,0,82,106,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Alaska,0,97,134,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Alaska,0,78,92,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Alaska,,88,107,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Alaska,0,92,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Alaska,0,88,114,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Alaska,,84,100,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Alaska,,100,113,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Alaska,,88,117,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Alaska,,92,128,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Alaska,,113,149,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Alaska,,101,128,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Alaska,,74,82,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Alaska,,113,133,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Alaska,,93,117,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Alaska,,104,127,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Alaska,,87,109,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Alaska,,103,115,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Alaska,,113,122,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Alaska,,76,86,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Alaska,,111,131,10,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Alaska,10,99,115,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Alaska,,100,117,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Alaska,10,105,141,10,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Alaska,,104,116,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Alaska,16,106,124,17,13,0,20,
02/02/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Alaska,14,114,131,,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Alaska,20,103,108,19,14,0,25,
02/02/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Alaska,29,102,125,19,16,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Alaska,20,104,104,12,,0,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Alaska,12,71,79,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Alaska,17,68,80,,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Alaska,,52,61,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Alaska,,46,51,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Alaska,,56,61,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Alaska,,20,21,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Alaska,0,,2,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Arizona,0,1301,96,81,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Arizona,0,1390,102,94,0,,102,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Arizona,0,1315,105,70,0,11,81,
02/02/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Arizona,0,1275,100,91,0,,100,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/02/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Arizona,0,1265,99,74,0,13,87,
02/02/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Arizona,0,1264,102,79,0,11,90,
