OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
11,8,81,8081,MOFFAT,Moffat,Moffat County,6,13181,45.52,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,21378597682,615436.3637,123
12,8,59,8059,JEFFERSON,Jefferson,Jefferson County,1064,579491,183.61,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3379799619,374132.1175,123
13,8,117,8117,SUMMIT,Summit,Summit County,88,30973,284.12,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,2707648430,325660.7754,123
14,8,101,8101,PUEBLO,Pueblo,Pueblo County,107,167116,64.03,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,10064732291,426421.3459,123
15,8,13,8013,BOULDER,Boulder,Boulder County,417,325476,128.12,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3280791024,290982.5021,123
16,8,31,8031,DENVER,Denver,Denver County,2071,717797,288.52,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,680063925.7,341638.1275,123
17,8,85,8085,MONTROSE,Montrose,Montrose County,82,42260,194.04,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,9473395349,544456.7418,123
18,8,37,8037,EAGLE,Eagle,Eagle County,488,54863,889.49,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,7395854605,390147.7781,123
19,8,113,8113,SAN MIGUEL,San Miguel,San Miguel County,17,8177,207.9,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5384599735,409162.4398,123
20,8,23,8023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5044736712,326902.58,123
21,8,14,8014,BROOMFIELD,Broomfield,Broomfield County,110,69453,158.38,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,148046030.4,146355.8305,123
22,8,15,8015,CHAFFEE,Chaffee,Chaffee County,55,20028,274.62,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,4328004367,386588.2056,123
23,8,25,8025,CROWLEY,Crowley,Crowley County,2,5857,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3373467236,243673.4216,123
24,8,43,8043,FREMONT,Fremont,Fremont County,19,47912,39.66,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,6491723773,368122.6367,123
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,6600175788,473895.539,123
26,8,29,8029,DELTA,Delta,Delta County,25,30936,80.81,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,4913548288,340015.0705,123
27,8,45,8045,GARFIELD,Garfield,Garfield County,71,59807,118.72,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,12911081556,662380.0473,123
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,14232867248,615863.6668,123
29,8,87,8087,MORGAN,Morgan,Morgan County,202,28503,708.7,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5761403666,305025.0675,123
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,3,5584,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,11104214488,501503.38,123
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,13,26159,49.7,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,8372827721,400009.0561,123
32,8,1,8001,ADAMS,Adams,Adams County,1033,511473,201.97,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 21, 2020",50645,2123,508,56,191.03,5210141150,511835.4009,123
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3634702483,263045.3888,123
34,8,89,8089,OTERO,Otero,Otero County,7,18364,38.12,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5290668251,335426.3309,123
35,8,95,8095,PHILLIPS,Phillips,Phillips County,5,4266,117.21,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3093819024,227633.7382,123
36,8,91,8091,OURAY,Ouray,Ouray County,5,4798,104.21,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,2274816289,272615.6231,123
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,6430590599,323583.7276,123
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,9,13737,65.52,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5542147892,332854.3759,123
39,8,107,8107,ROUTT,Routt,Routt County,52,25683,202.47,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,10614530972,532136.2569,123
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,3,804,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,4669808238,359599.2011,123
41,8,123,8123,WELD,Weld,Weld County,1237,314251,393.63,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,18041133099,641092.2686,123
42,8,69,8069,LARIMER,Larimer,Larimer County,266,350362,75.92,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,11869666547,482557.2348,123
43,8,65,8065,LAKE,Lake,Lake County,9,7762,115.95,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,1658108650,213386.2885,123
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,7,11226,62.36,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3769075954,271469.1412,123
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,661227908.6,121354.0504,123
46,8,125,8125,YUMA,Yuma,Yuma County,4,10029,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,10467950651,420189.2132,123
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,7304560869,472651.7462,123
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,18,7157,251.5,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,9363594130,400120.7245,123
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,1736216264,211108.2631,123
50,8,75,8075,LOGAN,Logan,Logan County,24,21854,109.82,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,8328152552,372747.6825,123
51,8,121,8121,WASHINGTON,Washington,Washington County,6,4729,126.88,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,11143769306,459622.7328,123
52,8,35,8035,DOUGLAS,Douglas,Douglas County,392,342842,114.34,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3653484423,276727.9538,123
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,5279802538,331488.6712,123
54,8,41,8041,EL PASO,El Paso,El Paso County,774,714395,108.34,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,9102643575,401357.0963,123
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,7549913092,424067.8649,123
56,8,119,8119,TELLER,Teller,Teller County,25,25060,99.76,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,2392495006,233307.5459,123
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,121,17173,704.59,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,13869269449,669945.2635,123
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,10491691047,413607.3506,123
59,8,39,8039,ELBERT,Elbert,Elbert County,24,26218,91.54,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,8013602362,412091.4048,123
60,8,77,8077,MESA,Mesa,Mesa County,37,153630,24.08,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,14355754238,614897.9511,123
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,4433037486,377983.2329,123
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1717,651342,263.61,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,3523320322,435283.8473,123
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,3,14491,-1,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,19590463047,660024.1504,123
64,8,49,8049,GRAND,Grand,Grand County,5,15474,32.31,5695430,95,10878,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 21, 2020",50645,2123,508,56,191.03,8286034229,526946.9187,123
