OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
11,8,81,8081,MOFFAT,Moffat,Moffat County,3,13181,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,21378597682,615436.3637,54
12,8,59,8059,JEFFERSON,Jefferson,Jefferson County,660,579491,113.89,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3379799619,374132.1175,54
13,8,117,8117,SUMMIT,Summit,Summit County,57,30973,184.03,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2707648430,325660.7754,54
14,8,101,8101,PUEBLO,Pueblo,Pueblo County,48,167116,28.72,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10064732291,426421.3459,54
15,8,13,8013,BOULDER,Boulder,Boulder County,217,325476,66.67,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3280791024,290982.5021,54
16,8,31,8031,DENVER,Denver,Denver County,1031,717797,143.63,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,680063925.7,341638.1275,54
17,8,85,8085,MONTROSE,Montrose,Montrose County,38,42260,89.92,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9473395349,544456.7418,54
18,8,37,8037,EAGLE,Eagle,Eagle County,394,54863,718.15,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7395854605,390147.7781,54
19,8,113,8113,SAN MIGUEL,San Miguel,San Miguel County,11,8177,134.52,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5384599735,409162.4398,54
20,8,23,8023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5044736712,326902.58,54
21,8,14,8014,BROOMFIELD,Broomfield,Broomfield County,61,69453,87.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,148046030.4,146355.8305,54
22,8,15,8015,CHAFFEE,Chaffee,Chaffee County,26,20028,129.82,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4328004367,386588.2056,54
23,8,25,8025,CROWLEY,Crowley,Crowley County,1,5857,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3373467236,243673.4216,54
24,8,43,8043,FREMONT,Fremont,Fremont County,5,47912,10.44,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6491723773,368122.6367,54
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6600175788,473895.539,54
26,8,29,8029,DELTA,Delta,Delta County,6,30936,19.39,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4913548288,340015.0705,54
27,8,45,8045,GARFIELD,Garfield,Garfield County,50,59807,83.6,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,12911081556,662380.0473,54
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,14232867248,615863.6668,54
29,8,87,8087,MORGAN,Morgan,Morgan County,44,28503,154.37,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5761403666,305025.0675,54
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,1,5584,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11104214488,501503.38,54
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,8,26159,30.58,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8372827721,400009.0561,54
32,8,1,8001,ADAMS,Adams,Adams County,475,511473,92.87,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 8, 2020",31180,1221,226,56,108.92,5210141150,511835.4009,54
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3634702483,263045.3888,54
34,8,89,8089,OTERO,Otero,Otero County,5,18364,27.23,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5290668251,335426.3309,54
35,8,95,8095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3093819024,227633.7382,54
36,8,91,8091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2274816289,272615.6231,54
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6430590599,323583.7276,54
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5542147892,332854.3759,54
39,8,107,8107,ROUTT,Routt,Routt County,32,25683,124.6,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10614530972,532136.2569,54
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,1,804,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4669808238,359599.2011,54
41,8,123,8123,WELD,Weld,Weld County,614,314251,195.39,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,18041133099,641092.2686,54
42,8,69,8069,LARIMER,Larimer,Larimer County,174,350362,49.66,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11869666547,482557.2348,54
43,8,65,8065,LAKE,Lake,Lake County,4,7762,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,1658108650,213386.2885,54
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3769075954,271469.1412,54
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,661227908.6,121354.0504,54
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10467950651,420189.2132,54
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7304560869,472651.7462,54
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,6,7157,83.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9363594130,400120.7245,54
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,10,9663,103.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,1736216264,211108.2631,54
50,8,75,8075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8328152552,372747.6825,54
51,8,121,8121,WASHINGTON,Washington,Washington County,2,4729,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11143769306,459622.7328,54
52,8,35,8035,DOUGLAS,Douglas,Douglas County,270,342842,78.75,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3653484423,276727.9538,54
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5279802538,331488.6712,54
54,8,41,8041,EL PASO,El Paso,El Paso County,534,714395,74.75,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9102643575,401357.0963,54
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7549913092,424067.8649,54
56,8,119,8119,TELLER,Teller,Teller County,12,25060,47.89,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2392495006,233307.5459,54
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,99,17173,576.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,13869269449,669945.2635,54
58,8,9,8009,BACA,Baca,Baca County,9,3547,253.74,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10491691047,413607.3506,54
59,8,39,8039,ELBERT,Elbert,Elbert County,10,26218,38.14,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8013602362,412091.4048,54
60,8,77,8077,MESA,Mesa,Mesa County,32,153630,20.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,14355754238,614897.9511,54
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4433037486,377983.2329,54
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,877,651342,134.65,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3523320322,435283.8473,54
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,19590463047,660024.1504,54
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8286034229,526946.9187,54
