OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
32,8,1,8001,ADAMS,Adams,Adams County,996,511473,194.73,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 20, 2020",48704,2003,486,56,183.46,5210141150,511835.4009,119
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,3634702483,263045.3888,119
34,8,89,8089,OTERO,Otero,Otero County,7,18364,38.12,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,5290668251,335426.3309,119
35,8,95,8095,PHILLIPS,Phillips,Phillips County,5,4266,117.21,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,3093819024,227633.7382,119
36,8,91,8091,OURAY,Ouray,Ouray County,5,4798,104.21,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,2274816289,272615.6231,119
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,6430590599,323583.7276,119
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,7,13737,50.96,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,5542147892,332854.3759,119
39,8,107,8107,ROUTT,Routt,Routt County,51,25683,198.57,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,10614530972,532136.2569,119
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,3,804,-1,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,4669808238,359599.2011,119
41,8,123,8123,WELD,Weld,Weld County,1180,314251,375.5,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,18041133099,641092.2686,119
42,8,69,8069,LARIMER,Larimer,Larimer County,250,350362,71.35,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,11869666547,482557.2348,119
43,8,65,8065,LAKE,Lake,Lake County,8,7762,103.07,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,1658108650,213386.2885,119
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,7,11226,62.36,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,3769075954,271469.1412,119
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,661227908.6,121354.0504,119
46,8,125,8125,YUMA,Yuma,Yuma County,3,10029,-1,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,10467950651,420189.2132,119
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,7304560869,472651.7462,119
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,18,7157,251.5,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,9363594130,400120.7245,119
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,1736216264,211108.2631,119
50,8,75,8075,LOGAN,Logan,Logan County,23,21854,105.24,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,8328152552,372747.6825,119
51,8,121,8121,WASHINGTON,Washington,Washington County,6,4729,126.88,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,11143769306,459622.7328,119
52,8,35,8035,DOUGLAS,Douglas,Douglas County,384,342842,112,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,3653484423,276727.9538,119
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,5279802538,331488.6712,119
54,8,41,8041,EL PASO,El Paso,El Paso County,744,714395,104.14,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,9102643575,401357.0963,119
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,7549913092,424067.8649,119
56,8,119,8119,TELLER,Teller,Teller County,25,25060,99.76,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,2392495006,233307.5459,119
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,121,17173,704.59,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,13869269449,669945.2635,119
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,10491691047,413607.3506,119
59,8,39,8039,ELBERT,Elbert,Elbert County,24,26218,91.54,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,8013602362,412091.4048,119
60,8,77,8077,MESA,Mesa,Mesa County,35,153630,22.78,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,14355754238,614897.9511,119
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,4433037486,377983.2329,119
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1649,651342,253.17,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,3523320322,435283.8473,119
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,3,14491,-1,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,19590463047,660024.1504,119
64,8,49,8049,GRAND,Grand,Grand County,5,15474,32.31,5695430,105,10447,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 20, 2020",48704,2003,486,56,183.46,8286034229,526946.9187,119
