OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
11,8,81,8081,MOFFAT,Moffat,Moffat County,3,13181,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,21378597682,615436.3637,83
12,8,59,8059,JEFFERSON,Jefferson,Jefferson County,837,579491,144.44,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3379799619,374132.1175,83
13,8,117,8117,SUMMIT,Summit,Summit County,76,30973,245.38,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,2707648430,325660.7754,83
14,8,101,8101,PUEBLO,Pueblo,Pueblo County,68,167116,40.69,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,10064732291,426421.3459,83
15,8,13,8013,BOULDER,Boulder,Boulder County,300,325476,92.17,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3280791024,290982.5021,83
16,8,31,8031,DENVER,Denver,Denver County,1468,717797,204.51,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,680063925.7,341638.1275,83
17,8,85,8085,MONTROSE,Montrose,Montrose County,65,42260,153.81,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,9473395349,544456.7418,83
18,8,37,8037,EAGLE,Eagle,Eagle County,480,54863,874.91,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,7395854605,390147.7781,83
19,8,113,8113,SAN MIGUEL,San Miguel,San Miguel County,12,8177,146.75,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5384599735,409162.4398,83
20,8,23,8023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5044736712,326902.58,83
21,8,14,8014,BROOMFIELD,Broomfield,Broomfield County,92,69453,132.46,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,148046030.4,146355.8305,83
22,8,15,8015,CHAFFEE,Chaffee,Chaffee County,31,20028,154.78,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,4328004367,386588.2056,83
23,8,25,8025,CROWLEY,Crowley,Crowley County,2,5857,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3373467236,243673.4216,83
24,8,43,8043,FREMONT,Fremont,Fremont County,9,47912,18.78,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,6491723773,368122.6367,83
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,6600175788,473895.539,83
26,8,29,8029,DELTA,Delta,Delta County,12,30936,38.79,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,4913548288,340015.0705,83
27,8,45,8045,GARFIELD,Garfield,Garfield County,62,59807,103.67,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,12911081556,662380.0473,83
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,14232867248,615863.6668,83
29,8,87,8087,MORGAN,Morgan,Morgan County,103,28503,361.37,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5761403666,305025.0675,83
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,2,5584,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,11104214488,501503.38,83
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,12,26159,45.87,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,8372827721,400009.0561,83
32,8,1,8001,ADAMS,Adams,Adams County,758,511473,148.2,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 14, 2020",40533,1636,357,56,145.41,5210141150,511835.4009,83
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3634702483,263045.3888,83
34,8,89,8089,OTERO,Otero,Otero County,5,18364,27.23,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5290668251,335426.3309,83
35,8,95,8095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3093819024,227633.7382,83
36,8,91,8091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,2274816289,272615.6231,83
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,6430590599,323583.7276,83
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5542147892,332854.3759,83
39,8,107,8107,ROUTT,Routt,Routt County,41,25683,159.64,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,10614530972,532136.2569,83
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,3,804,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,4669808238,359599.2011,83
41,8,123,8123,WELD,Weld,Weld County,928,314251,295.31,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,18041133099,641092.2686,83
42,8,69,8069,LARIMER,Larimer,Larimer County,202,350362,57.65,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,11869666547,482557.2348,83
43,8,65,8065,LAKE,Lake,Lake County,5,7762,64.42,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,1658108650,213386.2885,83
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,7,11226,62.36,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3769075954,271469.1412,83
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,661227908.6,121354.0504,83
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,10467950651,420189.2132,83
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,7304560869,472651.7462,83
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,8,7157,111.78,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,9363594130,400120.7245,83
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,1736216264,211108.2631,83
50,8,75,8075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,8328152552,372747.6825,83
51,8,121,8121,WASHINGTON,Washington,Washington County,5,4729,105.73,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,11143769306,459622.7328,83
52,8,35,8035,DOUGLAS,Douglas,Douglas County,312,342842,91,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3653484423,276727.9538,83
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,5279802538,331488.6712,83
54,8,41,8041,EL PASO,El Paso,El Paso County,668,714395,93.51,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,9102643575,401357.0963,83
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,7549913092,424067.8649,83
56,8,119,8119,TELLER,Teller,Teller County,16,25060,63.85,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,2392495006,233307.5459,83
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,104,17173,605.6,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,13869269449,669945.2635,83
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,10491691047,413607.3506,83
59,8,39,8039,ELBERT,Elbert,Elbert County,16,26218,61.03,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,8013602362,412091.4048,83
60,8,77,8077,MESA,Mesa,Mesa County,34,153630,22.13,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,14355754238,614897.9511,83
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,4433037486,377983.2329,83
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1243,651342,190.84,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,3523320322,435283.8473,83
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,19590463047,660024.1504,83
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,111,8280,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 14, 2020",40533,1636,357,56,145.41,8286034229,526946.9187,83
