OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
14,8,101,8101,PUEBLO,Pueblo,Pueblo County,58,167116,34.71,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10064732291,426421.3459,68
15,8,13,8013,BOULDER,Boulder,Boulder County,264,325476,81.11,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3280791024,290982.5021,68
16,8,31,8031,DENVER,Denver,Denver County,1247,717797,173.73,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,680063925.7,341638.1275,68
17,8,85,8085,MONTROSE,Montrose,Montrose County,57,42260,134.88,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,9473395349,544456.7418,68
18,8,37,8037,EAGLE,Eagle,Eagle County,452,54863,823.87,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,7395854605,390147.7781,68
19,8,113,8113,SAN MIGUEL,San Miguel,San Miguel County,12,8177,146.75,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5384599735,409162.4398,68
20,8,23,8023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5044736712,326902.58,68
21,8,14,8014,BROOMFIELD,Broomfield,Broomfield County,81,69453,116.63,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,148046030.4,146355.8305,68
22,8,15,8015,CHAFFEE,Chaffee,Chaffee County,28,20028,139.8,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,4328004367,386588.2056,68
23,8,25,8025,CROWLEY,Crowley,Crowley County,2,5857,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3373467236,243673.4216,68
24,8,43,8043,FREMONT,Fremont,Fremont County,7,47912,14.61,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,6491723773,368122.6367,68
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,6600175788,473895.539,68
26,8,29,8029,DELTA,Delta,Delta County,6,30936,19.39,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,4913548288,340015.0705,68
27,8,45,8045,GARFIELD,Garfield,Garfield County,55,59807,91.96,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,12911081556,662380.0473,68
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,14232867248,615863.6668,68
29,8,87,8087,MORGAN,Morgan,Morgan County,59,28503,207,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5761403666,305025.0675,68
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,1,5584,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,11104214488,501503.38,68
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,12,26159,45.87,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8372827721,400009.0561,68
32,8,1,8001,ADAMS,Adams,Adams County,647,511473,126.5,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 11, 2020",37153,1417,290,56,128.25,5210141150,511835.4009,68
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3634702483,263045.3888,68
34,8,89,8089,OTERO,Otero,Otero County,5,18364,27.23,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5290668251,335426.3309,68
35,8,95,8095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3093819024,227633.7382,68
36,8,91,8091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,2274816289,272615.6231,68
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,6430590599,323583.7276,68
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5542147892,332854.3759,68
39,8,107,8107,ROUTT,Routt,Routt County,36,25683,140.17,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10614530972,532136.2569,68
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,2,804,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,4669808238,359599.2011,68
41,8,123,8123,WELD,Weld,Weld County,738,314251,234.84,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,18041133099,641092.2686,68
42,8,69,8069,LARIMER,Larimer,Larimer County,187,350362,53.37,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,11869666547,482557.2348,68
43,8,65,8065,LAKE,Lake,Lake County,4,7762,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,1658108650,213386.2885,68
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3769075954,271469.1412,68
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,661227908.6,121354.0504,68
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10467950651,420189.2132,68
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,7304560869,472651.7462,68
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,8,7157,111.78,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,9363594130,400120.7245,68
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,1736216264,211108.2631,68
50,8,75,8075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8328152552,372747.6825,68
51,8,121,8121,WASHINGTON,Washington,Washington County,2,4729,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,11143769306,459622.7328,68
52,8,35,8035,DOUGLAS,Douglas,Douglas County,298,342842,86.92,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3653484423,276727.9538,68
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5279802538,331488.6712,68
54,8,41,8041,EL PASO,El Paso,El Paso County,613,714395,85.81,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,9102643575,401357.0963,68
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,7549913092,424067.8649,68
56,8,119,8119,TELLER,Teller,Teller County,16,25060,63.85,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,2392495006,233307.5459,68
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,101,17173,588.13,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,13869269449,669945.2635,68
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10491691047,413607.3506,68
59,8,39,8039,ELBERT,Elbert,Elbert County,16,26218,61.03,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8013602362,412091.4048,68
60,8,77,8077,MESA,Mesa,Mesa County,35,153630,22.78,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,14355754238,614897.9511,68
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,4433037486,377983.2329,68
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1083,651342,166.27,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3523320322,435283.8473,68
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,19590463047,660024.1504,68
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8286034229,526946.9187,68
