OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
35,Phillips County,08095,Phillips,08,PHILLIPS,095,16,4266,375.06,16,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",3093819023.79688,227633.738214857
36,Ouray County,08091,Ouray,08,OURAY,091,12,4798,250.1,11,1,1,1,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",2274816289.12891,272615.623145942
37,Bent County,08011,Bent,08,BENT,011,5,5819,85.93,5,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",6430590598.72656,323583.727603443
38,Archuleta County,08007,Archuleta,08,ARCHULETA,007,10,13737,72.8,9,1,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",5542147892.29297,332854.375928837
39,Routt County,08107,Routt,08,ROUTT,107,77,25683,299.81,76,1,6,6,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",10614530971.7148,532136.256905045
40,Hinsdale County,08053,Hinsdale,08,HINSDALE,053,3,804,-1,3,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",4669808237.98828,359599.201114798
41,Weld County,08123,Weld,08,WELD,123,2862,314251,910.74,2854,8,137,137,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",18041133099.0898,641092.26859247
42,Larimer County,08069,Larimer,08,LARIMER,069,791,350362,225.77,777,14,29,29,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",11869666547.0664,482557.23477005
43,Lake County,08065,Lake,08,LAKE,065,52,7762,669.93,51,1,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",1658108649.73438,213386.288543794
44,Rio Grande County,08105,Rio Grande,08,RIO GRANDE,105,79,11226,703.72,79,0,2,2,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",3769075953.91406,271469.141210196
45,Gilpin County,08047,Gilpin,08,GILPIN,047,7,6097,114.81,7,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",661227908.605469,121354.050357325
46,Yuma County,08125,Yuma,08,YUMA,125,53,10029,528.47,52,1,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",10467950650.7617,420189.213207024
47,Jackson County,08057,Jackson,08,JACKSON,057,2,1396,-1,2,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",7304560868.78125,472651.746203251
48,Kit Carson County,08063,Kit Carson,08,KIT CARSON,063,33,7157,461.09,33,0,3,3,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",9363594130.41406,400120.724499853
49,Clear Creek County,08019,Clear Creek,08,CLEAR CREEK,019,21,9663,217.32,19,2,1,1,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",1736216264.01172,211108.263142895
50,Logan County,08075,Logan,08,LOGAN,075,640,21854,2928.53,638,2,5,5,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",8328152552.15234,372747.682548311
51,Washington County,08121,Washington,08,WASHINGTON,121,46,4729,972.72,46,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",11143769306.3555,459622.732781113
52,Douglas County,08035,Douglas,08,DOUGLAS,035,1006,342842,293.43,992,14,52,52,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",3653484422.51172,276727.953834991
53,Conejos County,08021,Conejos,08,CONEJOS,021,15,8136,184.37,15,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",5279802537.71094,331488.671176898
54,El Paso County,08041,El Paso,08,EL PASO,041,2574,714395,360.3,2524,50,120,120,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",9102643574.50391,401357.096288885
55,Kiowa County,08061,Kiowa,08,KIOWA,061,0,1373,0,0,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",7549913092.20313,424067.864853848
56,Teller County,08119,Teller,08,TELLER,119,43,25060,171.59,42,1,2,2,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",2392495005.71094,233307.545938797
57,Gunnison County,08051,Gunnison,08,GUNNISON,051,189,17173,1100.56,188,1,6,6,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",13869269448.5195,669945.263503513
58,Baca County,08009,Baca,08,BACA,009,14,3547,394.7,14,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",10491691046.9727,413607.350631197
59,Elbert County,08039,Elbert,08,ELBERT,039,57,26218,217.41,57,0,2,2,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",8013602362.3125,412091.404768861
60,Mesa County,08077,Mesa,08,MESA,077,113,153630,73.55,109,4,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",14355754237.5938,614897.951141589
61,Dolores County,08033,Dolores,08,DOLORES,033,0,2053,0,0,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",4433037486.37891,377983.232895077
62,Arapahoe County,08005,Arapahoe,08,ARAPAHOE,005,5329,651342,818.16,5297,32,345,345,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",3523320321.52344,435283.847309801
63,Las Animas County,08071,Las Animas,08,LAS ANIMAS,071,9,14491,62.11,9,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",19590463047.1133,660024.150359288
64,Grand County,08049,Grand,08,GRAND,049,21,15474,135.71,21,0,1,1,0,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",8286034228.99609,526946.918699701
65,OUT OF STATE,,OUT OF STATE,08,OUT OF STATE,,,,,,,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",,
66,UNKNOWN,,UNKNOWN,08,UNKNOWN,,,,,,,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",,
67,INTERNATIONAL,,INTERNATIONAL,08,INTERNATIONAL,,17,,,17,0,,,,33866,5694287,594.74,1701,5550,347821,61,366,Colorado Department of Public Health and Environment,"Data through July 3, 2020",,
