OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,1,13737,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,5542147892,332854.3759,37
39,8,107,8107,ROUTT,Routt,Routt County,29,25683,112.92,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,10614530972,532136.2569,37
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,1,804,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,4669808238,359599.2011,37
41,8,123,8123,WELD,Weld,Weld County,470,314251,149.56,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,18041133099,641092.2686,37
42,8,69,8069,LARIMER,Larimer,Larimer County,153,350362,43.67,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,11869666547,482557.2348,37
43,8,65,8065,LAKE,Lake,Lake County,3,7762,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,1658108650,213386.2885,37
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,3769075954,271469.1412,37
45,8,47,8047,GILPIN,Gilpin,Gilpin County,0,6097,0,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,661227908.6,121354.0504,37
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,10467950651,420189.2132,37
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,7304560869,472651.7462,37
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,5,7157,69.86,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,9363594130,400120.7245,37
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,6,9663,62.09,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,1736216264,211108.2631,37
50,8,75,8075,LOGAN,Logan,Logan County,9,21854,41.18,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,8328152552,372747.6825,37
51,8,121,8121,WASHINGTON,Washington,Washington County,1,4729,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,11143769306,459622.7328,37
52,8,35,8035,DOUGLAS,Douglas,Douglas County,223,342842,65.04,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,3653484423,276727.9538,37
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,5279802538,331488.6712,37
54,8,41,8041,EL PASO,El Paso,El Paso County,435,714395,60.89,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,9102643575,401357.0963,37
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,7549913092,424067.8649,37
56,8,119,8119,TELLER,Teller,Teller County,11,25060,43.89,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,2392495006,233307.5459,37
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,93,17173,541.55,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,13869269449,669945.2635,37
58,8,9,8009,BACA,Baca,Baca County,9,3547,253.74,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,10491691047,413607.3506,37
59,8,39,8039,ELBERT,Elbert,Elbert County,9,26218,34.33,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,8013602362,412091.4048,37
60,8,77,8077,MESA,Mesa,Mesa County,22,153630,14.32,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,14355754238,614897.9511,37
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,4433037486,377983.2329,37
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,608,651342,93.35,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,3523320322,435283.8473,37
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,1,14491,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,19590463047,660024.1504,37
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,258,4950,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 4, 2020",25773,924,140,54,86.93,8286034229,526946.9187,37
