OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
12,8,59,8059,JEFFERSON,Jefferson,Jefferson County,860,579491,148.41,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3379799619,374132.1175,93
13,8,117,8117,SUMMIT,Summit,Summit County,77,30973,248.6,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,2707648430,325660.7754,93
14,8,101,8101,PUEBLO,Pueblo,Pueblo County,72,167116,43.08,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,10064732291,426421.3459,93
15,8,13,8013,BOULDER,Boulder,Boulder County,312,325476,95.86,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3280791024,290982.5021,93
16,8,31,8031,DENVER,Denver,Denver County,1549,717797,215.8,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,680063925.7,341638.1275,93
17,8,85,8085,MONTROSE,Montrose,Montrose County,69,42260,163.27,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,9473395349,544456.7418,93
18,8,37,8037,EAGLE,Eagle,Eagle County,479,54863,873.08,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,7395854605,390147.7781,93
19,8,113,8113,SAN MIGUEL,San Miguel,San Miguel County,12,8177,146.75,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5384599735,409162.4398,93
20,8,23,8023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5044736712,326902.58,93
21,8,14,8014,BROOMFIELD,Broomfield,Broomfield County,95,69453,136.78,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,148046030.4,146355.8305,93
22,8,15,8015,CHAFFEE,Chaffee,Chaffee County,35,20028,174.76,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,4328004367,386588.2056,93
23,8,25,8025,CROWLEY,Crowley,Crowley County,2,5857,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3373467236,243673.4216,93
24,8,43,8043,FREMONT,Fremont,Fremont County,9,47912,18.78,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,6491723773,368122.6367,93
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,6600175788,473895.539,93
26,8,29,8029,DELTA,Delta,Delta County,13,30936,42.02,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,4913548288,340015.0705,93
27,8,45,8045,GARFIELD,Garfield,Garfield County,64,59807,107.01,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,12911081556,662380.0473,93
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,14232867248,615863.6668,93
29,8,87,8087,MORGAN,Morgan,Morgan County,122,28503,428.03,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5761403666,305025.0675,93
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,2,5584,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,11104214488,501503.38,93
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,13,26159,49.7,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,8372827721,400009.0561,93
32,8,1,8001,ADAMS,Adams,Adams County,805,511473,157.39,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 15, 2020",41830,1693,374,56,152.35,5210141150,511835.4009,93
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3634702483,263045.3888,93
34,8,89,8089,OTERO,Otero,Otero County,5,18364,27.23,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5290668251,335426.3309,93
35,8,95,8095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3093819024,227633.7382,93
36,8,91,8091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,2274816289,272615.6231,93
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,6430590599,323583.7276,93
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5542147892,332854.3759,93
39,8,107,8107,ROUTT,Routt,Routt County,43,25683,167.43,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,10614530972,532136.2569,93
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,3,804,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,4669808238,359599.2011,93
41,8,123,8123,WELD,Weld,Weld County,960,314251,305.49,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,18041133099,641092.2686,93
42,8,69,8069,LARIMER,Larimer,Larimer County,217,350362,61.94,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,11869666547,482557.2348,93
43,8,65,8065,LAKE,Lake,Lake County,8,7762,103.07,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,1658108650,213386.2885,93
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,7,11226,62.36,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3769075954,271469.1412,93
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,661227908.6,121354.0504,93
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,10467950651,420189.2132,93
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,7304560869,472651.7462,93
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,13,7157,181.64,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,9363594130,400120.7245,93
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,1736216264,211108.2631,93
50,8,75,8075,LOGAN,Logan,Logan County,17,21854,77.79,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,8328152552,372747.6825,93
51,8,121,8121,WASHINGTON,Washington,Washington County,5,4729,105.73,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,11143769306,459622.7328,93
52,8,35,8035,DOUGLAS,Douglas,Douglas County,329,342842,95.96,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3653484423,276727.9538,93
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,5279802538,331488.6712,93
54,8,41,8041,EL PASO,El Paso,El Paso County,689,714395,96.45,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,9102643575,401357.0963,93
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,7549913092,424067.8649,93
56,8,119,8119,TELLER,Teller,Teller County,17,25060,67.84,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,2392495006,233307.5459,93
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,111,17173,646.36,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,13869269449,669945.2635,93
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,10491691047,413607.3506,93
59,8,39,8039,ELBERT,Elbert,Elbert County,17,26218,64.84,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,8013602362,412091.4048,93
60,8,77,8077,MESA,Mesa,Mesa County,34,153630,22.13,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,14355754238,614897.9511,93
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,4433037486,377983.2329,93
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1342,651342,206.04,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,3523320322,435283.8473,93
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,3,14491,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,19590463047,660024.1504,93
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,96,8675,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 15, 2020",41830,1693,374,56,152.35,8286034229,526946.9187,93
