OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
24,8,43,8043,FREMONT,Fremont,Fremont County,8,47912,16.7,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,6491723773,368122.6367,78
25,8,55,8055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,6600175788,473895.539,78
26,8,29,8029,DELTA,Delta,Delta County,12,30936,38.79,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,4913548288,340015.0705,78
27,8,45,8045,GARFIELD,Garfield,Garfield County,59,59807,98.65,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,12911081556,662380.0473,78
28,8,103,8103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,14232867248,615863.6668,78
29,8,87,8087,MORGAN,Morgan,Morgan County,89,28503,312.25,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,5761403666,305025.0675,78
30,8,73,8073,LINCOLN,Lincoln,Lincoln County,2,5584,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,11104214488,501503.38,78
31,8,83,8083,MONTEZUMA,Montezuma,Montezuma County,12,26159,45.87,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,8372827721,400009.0561,78
32,8,1,8001,ADAMS,Adams,Adams County,726,511473,141.94,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 13, 2020",39580,1556,329,56,139.46,5210141150,511835.4009,78
33,8,79,8079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,3634702483,263045.3888,78
34,8,89,8089,OTERO,Otero,Otero County,5,18364,27.23,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,5290668251,335426.3309,78
35,8,95,8095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,3093819024,227633.7382,78
36,8,91,8091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,2274816289,272615.6231,78
37,8,11,8011,BENT,Bent,Bent County,0,5819,0,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,6430590599,323583.7276,78
38,8,7,8007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,5542147892,332854.3759,78
39,8,107,8107,ROUTT,Routt,Routt County,41,25683,159.64,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,10614530972,532136.2569,78
40,8,53,8053,HINSDALE,Hinsdale,Hinsdale County,3,804,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,4669808238,359599.2011,78
41,8,123,8123,WELD,Weld,Weld County,858,314251,273.03,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,18041133099,641092.2686,78
42,8,69,8069,LARIMER,Larimer,Larimer County,198,350362,56.51,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,11869666547,482557.2348,78
43,8,65,8065,LAKE,Lake,Lake County,5,7762,64.42,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,1658108650,213386.2885,78
44,8,105,8105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,3769075954,271469.1412,78
45,8,47,8047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,661227908.6,121354.0504,78
46,8,125,8125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,10467950651,420189.2132,78
47,8,57,8057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,7304560869,472651.7462,78
48,8,63,8063,KIT CARSON,Kit Carson,Kit Carson County,8,7157,111.78,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,9363594130,400120.7245,78
49,8,19,8019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,1736216264,211108.2631,78
50,8,75,8075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,8328152552,372747.6825,78
51,8,121,8121,WASHINGTON,Washington,Washington County,5,4729,105.73,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,11143769306,459622.7328,78
52,8,35,8035,DOUGLAS,Douglas,Douglas County,311,342842,90.71,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,3653484423,276727.9538,78
53,8,21,8021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,5279802538,331488.6712,78
54,8,41,8041,EL PASO,El Paso,El Paso County,652,714395,91.27,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,9102643575,401357.0963,78
55,8,61,8061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,7549913092,424067.8649,78
56,8,119,8119,TELLER,Teller,Teller County,16,25060,63.85,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,2392495006,233307.5459,78
57,8,51,8051,GUNNISON,Gunnison,Gunnison County,99,17173,576.49,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,13869269449,669945.2635,78
58,8,9,8009,BACA,Baca,Baca County,10,3547,281.93,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,10491691047,413607.3506,78
59,8,39,8039,ELBERT,Elbert,Elbert County,17,26218,64.84,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,8013602362,412091.4048,78
60,8,77,8077,MESA,Mesa,Mesa County,35,153630,22.78,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,14355754238,614897.9511,78
61,8,33,8033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,4433037486,377983.2329,78
62,8,5,8005,ARAPAHOE,Arapahoe,Arapahoe County,1183,651342,181.63,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,3523320322,435283.8473,78
63,8,71,8071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,19590463047,660024.1504,78
64,8,49,8049,GRAND,Grand,Grand County,4,15474,-1,5695430,110,7941,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 13, 2020",39580,1556,329,56,139.46,8286034229,526946.9187,78
