COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,62,,4/29/2020,53
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,309.9,4/30/2020,54
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1585,,4/30/2020,55
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,63,,4/30/2020,56
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1665,,5/1/2020,57
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,68,,5/1/2020,58
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.2,5/1/2020,59
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.8,5/1/2020,60
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,7837,,5/1/2020,61
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1532.2,5/1/2020,62
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,338.2,5/2/2020,63
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1730,,5/2/2020,64
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,68,,5/2/2020,65
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.2,5/2/2020,66
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.8,5/2/2020,67
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8301,,5/2/2020,68
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1623,5/2/2020,69
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,348,5/3/2020,70
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1780,,5/3/2020,71
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,68,,5/3/2020,72
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95,5/3/2020,73
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5,5/3/2020,74
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8649,,5/3/2020,75
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1691,5/3/2020,76
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,354.9,5/4/2020,77
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1815,,5/4/2020,78
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,68,,5/4/2020,79
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.3,5/4/2020,80
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.7,5/4/2020,81
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8911,,5/4/2020,82
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1742.2,5/4/2020,83
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,368.2,5/5/2020,84
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1883,,5/5/2020,85
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1952,,5/6/2020,86
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,75,,5/6/2020,87
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.9,5/6/2020,88
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.1,5/6/2020,89
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,9574,,5/6/2020,90
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1871.9,5/6/2020,91
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,3/19/2020,92
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.2,6/3/2020,93
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,400,5/7/2020,94
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,10,,3/19/2020,95
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,118,,5/27/2020,96
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.3,5/13/2020,97
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,12136,,5/13/2020,98
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2372.8,5/13/2020,99
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2046,,5/7/2020,100
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,14.3,5/27/2020,101
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,3/20/2020,102
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.8,6/3/2020,103
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3034.6,5/20/2020,104
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,539.4,5/21/2020,105
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2759,,5/21/2020,106
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,108,,5/21/2020,107
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.1,5/21/2020,108
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,13,5/21/2020,109
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15975,,5/21/2020,110
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,22864,,6/3/2020,111
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,78,,5/7/2020,112
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.4,5/7/2020,113
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.7,5/7/2020,114
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,9954,,5/7/2020,115
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1946.1,5/7/2020,116
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,413.9,5/8/2020,117
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2117,,5/8/2020,118
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,80,,5/8/2020,119
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.7,5/8/2020,120
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.3,5/8/2020,121
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,10567,,5/8/2020,122
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2066,5/8/2020,123
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,431.1,5/9/2020,124
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2205,,5/9/2020,125
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,478.6,5/14/2020,126
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,85.7,5/27/2020,127
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3123.3,5/21/2020,128
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,3/20/2020,129
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4470.2,6/3/2020,130
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,547.8,5/22/2020,131
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,81,,5/9/2020,132
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,676.1,6/4/2020,133
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2802,,5/22/2020,134
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.2,5/9/2020,135
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3458,,6/4/2020,136
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,111,,5/22/2020,137
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.8,5/9/2020,138
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,130,,6/4/2020,139
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,86.5,5/22/2020,140
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11180,,5/9/2020,141
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15,6/4/2020,142
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.7,3/21/2020,143
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18513,,5/27/2020,144
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,13.5,5/22/2020,145
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2185.8,5/9/2020,146
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,438.3,5/10/2020,147
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2242,,5/10/2020,148
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,81,,5/10/2020,149
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.8,5/10/2020,150
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.2,5/10/2020,151
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11585,,5/10/2020,152
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2265,5/10/2020,153
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,445.4,5/11/2020,154
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2278,,5/11/2020,155
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,81,,5/11/2020,156
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,90.8,5/11/2020,157
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.2,5/11/2020,158
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11491,,5/11/2020,159
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2246.7,5/11/2020,160
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,454,5/12/2020,161
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2322,,5/12/2020,162
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,84,,5/12/2020,163
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2448,,5/14/2020,164
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3619.6,5/27/2020,165
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,14,,3/21/2020,166
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,85,6/4/2020,167
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,16386,,5/22/2020,168
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,23751,,6/4/2020,169
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3203.7,5/22/2020,170
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4643.7,6/4/2020,171
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,558.4,5/23/2020,172
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.1,6/5/2020,173
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,3/22/2020,174
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,600.2,5/28/2020,175
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,91,,5/14/2020,176
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,2856,,5/23/2020,177
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,85,6/5/2020,178
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,687.2,6/5/2020,179
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4782.7,6/5/2020,180
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3515,,6/5/2020,181
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,135,,6/5/2020,182
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,24462,,6/5/2020,183
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,694.5,6/6/2020,184
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3552,,6/6/2020,185
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,136,,6/6/2020,186
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15,6/6/2020,187
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,85,6/6/2020,188
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,25116,,6/6/2020,189
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4910.5,6/6/2020,190
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.1,6/7/2020,191
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.9,6/7/2020,192
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,699,6/7/2020,193
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4988,6/7/2020,194
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3575,,6/7/2020,195
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,136,,6/7/2020,196
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,25512,,6/7/2020,197
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3605,,6/8/2020,198
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,704.8,6/8/2020,199
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,26035,,6/8/2020,200
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.9,6/8/2020,201
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.1,6/8/2020,202
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,5090.2,6/8/2020,203
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,138,,6/8/2020,204
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3627,,6/9/2020,205
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,709.1,6/9/2020,206
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,26533,,6/9/2020,207
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.9,6/9/2020,208
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.1,6/9/2020,209
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,5187.6,6/9/2020,210
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,140,,6/9/2020,211
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,112,,5/23/2020,212
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,18,,3/22/2020,213
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,3/23/2020,214
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,25,,3/23/2020,215
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,3/24/2020,216
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,27,,3/24/2020,217
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,3/25/2020,218
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,38,,3/25/2020,219
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.8,3/26/2020,220
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,50,,3/26/2020,221
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.9,3/27/2020,222
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,71,,3/27/2020,223
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,18.6,3/28/2020,224
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,95,,3/28/2020,225
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,21.5,3/29/2020,226
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,110,,3/29/2020,227
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,29.7,3/30/2020,228
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,86,5/23/2020,229
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,152,,3/30/2020,230
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,3070,,5/28/2020,231
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,89.6,5/14/2020,232
