COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,28,,3/23/2020,49
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,3/23/2020,50
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.5,3/23/2020,51
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,55,,3/23/2020,52
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.7,3/23/2020,53
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,34,,3/23/2020,54
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.6,3/17/2020,55
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,3/21/2020,56
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,39,,3/18/2020,57
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,5,,3/19/2020,58
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,3/20/2020,59
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/19/2020,60
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,2,,3/24/2020,61
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,3/19/2020,62
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,8,,3/17/2020,63
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,3/24/2020,64
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,2,,3/23/2020,65
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,3/19/2020,66
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.8,3/17/2020,67
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,43,,3/21/2020,68
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.1,3/18/2020,69
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,3/20/2020,70
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,5,,3/24/2020,71
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,3/23/2020,72
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,1,,3/19/2020,73
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,18,,3/17/2020,74
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,3/21/2020,75
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,8,,3/18/2020,76
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,3/20/2020,77
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,3,,3/24/2020,78
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,3,,3/23/2020,79
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,66.9,3/19/2020,80
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,12,,3/19/2020,81
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,3/19/2020,82
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,3/19/2020,83
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,3/19/2020,84
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,3/19/2020,85
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.1,3/19/2020,86
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,5,,3/19/2020,87
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,13,,3/19/2020,88
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,3/19/2020,89
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,3/19/2020,90
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/19/2020,91
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/19/2020,92
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,3/20/2020,93
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,3/20/2020,94
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.5,3/20/2020,95
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,29,,3/20/2020,96
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,3/20/2020,97
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,16,,3/20/2020,98
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,3/20/2020,99
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,3/20/2020,100
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,3/20/2020,101
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,3/20/2020,102
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,3/20/2020,103
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/20/2020,104
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.3,3/20/2020,105
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,67,,3/20/2020,106
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5,3/20/2020,107
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,17,,3/20/2020,108
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.1,3/20/2020,109
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,61,,3/20/2020,110
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.8,3/20/2020,111
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,27,,3/20/2020,112
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,3/20/2020,113
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,4,,3/20/2020,114
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,19.4,3/20/2020,115
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,3,,3/20/2020,116
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.7,3/20/2020,117
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,13,,3/20/2020,118
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.4,3/20/2020,119
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,37,,3/20/2020,120
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,3/20/2020,121
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,7,,3/20/2020,122
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/20/2020,123
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,3/20/2020,124
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,78.1,3/20/2020,125
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,14,,3/20/2020,126
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.2,3/20/2020,127
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,2,,3/20/2020,128
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,3/20/2020,129
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,3/20/2020,130
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,3/20/2020,131
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,3/20/2020,132
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,20,,3/20/2020,133
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.8,3/20/2020,134
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,3,,3/24/2020,135
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,3/23/2020,136
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,3/24/2020,137
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,15,,3/20/2020,138
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,3/18/2020,139
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,19,,3/21/2020,140
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.5,3/17/2020,141
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,3/24/2020,142
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/20/2020,143
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,8,,3/17/2020,144
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/21/2020,145
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,3/24/2020,146
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,3/23/2020,147
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/20/2020,148
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,3/17/2020,149
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,3/21/2020,150
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,2,,3/18/2020,151
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,3/24/2020,152
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,3/23/2020,153
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,3/23/2020,154
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,3,,3/23/2020,155
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,3/23/2020,156
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,25.8,3/23/2020,157
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,8,,3/23/2020,158
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,3/23/2020,159
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,5,,3/23/2020,160
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.9,3/23/2020,161
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,50,,3/23/2020,162
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/23/2020,163
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,3/24/2020,164
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,27,,3/24/2020,165
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10.6,3/24/2020,166
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,69,,3/24/2020,167
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.1,3/24/2020,168
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,49,,3/24/2020,169
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.2,3/24/2020,170
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,5,,3/24/2020,171
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,3/24/2020,172
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,3/24/2020,173
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/24/2020,174
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,1,,3/24/2020,175
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,24.5,3/24/2020,176
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,176,,3/24/2020,177
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.5,3/24/2020,178
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,53,,3/24/2020,179
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,174.9,3/24/2020,180
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,96,,3/24/2020,181
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,14.8,3/24/2020,182
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,106,,3/24/2020,183
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,3/24/2020,184
FREMONT,Fremont,Fremont County,43,47912,Colorado Case Counts by County,Cases,1,,3/24/2020,185
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.7,3/24/2020,186
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,10,,3/24/2020,187
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,3/24/2020,188
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,232.8,3/24/2020,189
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,40,,3/24/2020,190
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,3/24/2020,191
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,1,,3/24/2020,192
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.6,3/24/2020,193
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,73,,3/24/2020,194
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,1,,3/24/2020,195
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.3,3/24/2020,196
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.7,3/21/2020,197
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,14,,3/21/2020,198
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.1,3/21/2020,199
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,4,,3/24/2020,200
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,40,,3/21/2020,201
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.2,3/21/2020,202
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,3/24/2020,203
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,30,,3/21/2020,204
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,32.3,3/24/2020,205
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.4,3/21/2020,206
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,10,,3/24/2020,207
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,1,,3/21/2020,208
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,3/24/2020,209
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/21/2020,210
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,18,,3/24/2020,211
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,2,,3/21/2020,212
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,24.2,3/24/2020,213
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,31.1,3/21/2020,214
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,76,,3/24/2020,215
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,3/21/2020,216
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/24/2020,217
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,3/25/2020,218
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,3/21/2020,219
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,38,,3/25/2020,220
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/21/2020,221
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.5,3/25/2020,222
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.5,3/21/2020,223
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,97,,3/21/2020,224
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.9,3/21/2020,225
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,27,,3/21/2020,226
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,134.8,3/21/2020,227
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,74,,3/21/2020,228
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.2,3/21/2020,229
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,37,,3/21/2020,230
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.4,3/21/2020,231
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,3/21/2020,232
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.7,3/21/2020,233
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,7,,3/21/2020,234
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.9,3/21/2020,235
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,3/21/2020,236
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,104.8,3/21/2020,237
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,18,,3/21/2020,238
HINSDALE,Hinsdale,Hinsdale County,53,804,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,124.4,3/21/2020,239
