COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,20,,3/20/2020,91
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.8,3/20/2020,92
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,15,,3/20/2020,93
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/20/2020,94
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/20/2020,95
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.7,3/21/2020,96
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,14,,3/21/2020,97
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.1,3/21/2020,98
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,40,,3/21/2020,99
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.2,3/21/2020,100
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,30,,3/21/2020,101
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.4,3/21/2020,102
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,1,,3/21/2020,103
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/21/2020,104
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,2,,3/21/2020,105
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,31.1,3/21/2020,106
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,3/21/2020,107
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,3/21/2020,108
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/21/2020,109
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.5,3/21/2020,110
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,97,,3/21/2020,111
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.9,3/21/2020,112
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,27,,3/21/2020,113
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,134.8,3/21/2020,114
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,74,,3/21/2020,115
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.2,3/21/2020,116
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,37,,3/21/2020,117
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.4,3/21/2020,118
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,3/21/2020,119
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.7,3/21/2020,120
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,7,,3/21/2020,121
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.9,3/21/2020,122
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,3/21/2020,123
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,104.8,3/21/2020,124
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,18,,3/21/2020,125
HINSDALE,Hinsdale,Hinsdale County,53,804,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,124.4,3/21/2020,126
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,3/21/2020,127
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/21/2020,128
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,2,,3/18/2020,129
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.5,3/18/2020,130
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,1,,3/18/2020,131
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64,3/18/2020,132
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,11,,3/18/2020,133
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.8,3/17/2020,134
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8.8,3/22/2020,135
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,3/23/2020,136
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,3/21/2020,137
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.4,3/21/2020,138
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,3/21/2020,139
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,3/19/2020,140
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,3/21/2020,141
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,3/19/2020,142
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,3/21/2020,143
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,1,,3/19/2020,144
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,3/21/2020,145
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,66.9,3/19/2020,146
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,3/21/2020,147
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,12,,3/19/2020,148
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,83.7,3/21/2020,149
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,3/19/2020,150
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,15,,3/21/2020,151
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,3/19/2020,152
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,3/19/2020,153
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,3/19/2020,154
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.1,3/19/2020,155
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,5,,3/19/2020,156
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,13,,3/19/2020,157
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,3/19/2020,158
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,3/19/2020,159
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,3/19/2020,160
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/19/2020,161
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,3/20/2020,162
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,3/20/2020,163
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.5,3/20/2020,164
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,29,,3/20/2020,165
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,3/20/2020,166
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,16,,3/20/2020,167
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,3/20/2020,168
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,3/20/2020,169
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,3/20/2020,170
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,3/20/2020,171
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,3/20/2020,172
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/20/2020,173
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.3,3/20/2020,174
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,67,,3/20/2020,175
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5,3/20/2020,176
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,17,,3/20/2020,177
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.1,3/20/2020,178
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,61,,3/20/2020,179
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.8,3/20/2020,180
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,27,,3/20/2020,181
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,3/20/2020,182
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,4,,3/20/2020,183
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,19.4,3/20/2020,184
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.3,3/18/2020,185
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,5,,3/23/2020,186
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,18,,3/17/2020,187
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,51,,3/22/2020,188
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,3,,3/20/2020,189
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.7,3/20/2020,190
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,13,,3/20/2020,191
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.4,3/20/2020,192
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,37,,3/20/2020,193
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,3/20/2020,194
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,7,,3/20/2020,195
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/20/2020,196
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,25,,3/18/2020,197
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.9,3/23/2020,198
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.8,3/21/2020,199
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,3/21/2020,200
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,3/21/2020,201
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,3/21/2020,202
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.2,3/21/2020,203
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,3/21/2020,204
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,3/21/2020,205
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.1,3/22/2020,206
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,3/21/2020,207
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,32,,3/22/2020,208
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.1,3/18/2020,209
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.5,3/17/2020,210
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,1,,3/21/2020,211
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,50,,3/23/2020,212
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,2,,3/22/2020,213
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,4,,3/18/2020,214
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,8,,3/17/2020,215
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,3/21/2020,216
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,3/23/2020,217
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,3/22/2020,218
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,3/18/2020,219
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,3/17/2020,220
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,21,,3/21/2020,221
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,3/24/2020,222
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,27,,3/24/2020,223
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10.6,3/24/2020,224
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,69,,3/24/2020,225
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.1,3/24/2020,226
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,49,,3/24/2020,227
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.2,3/24/2020,228
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,5,,3/24/2020,229
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,3/24/2020,230
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,3/24/2020,231
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,3/24/2020,232
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,1,,3/24/2020,233
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,24.5,3/24/2020,234
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,176,,3/24/2020,235
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.5,3/24/2020,236
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,53,,3/24/2020,237
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,174.9,3/24/2020,238
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,96,,3/24/2020,239
