COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,03/25/2020,67
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,38,,03/25/2020,68
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.5,03/25/2020,69
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,88,,03/25/2020,70
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.7,03/25/2020,71
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,51,,03/25/2020,72
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.5,03/25/2020,73
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,8,,03/25/2020,74
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,03/25/2020,75
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/25/2020,76
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/25/2020,77
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,03/25/2020,78
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,1,,03/25/2020,79
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,29.8,03/25/2020,80
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,214,,03/25/2020,81
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,3,,03/25/2020,82
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.9,03/25/2020,83
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,58,,03/25/2020,84
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,218.7,03/25/2020,85
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,120,,03/25/2020,86
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,1,,03/25/2020,87
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,03/25/2020,88
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,122,,03/25/2020,89
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,5,,03/25/2020,90
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,03/25/2020,91
FREMONT,Fremont,Fremont County,43,47912,Colorado Case Counts by County,Cases,1,,03/25/2020,92
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,21.7,03/25/2020,93
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,13,,03/25/2020,94
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,03/25/2020,95
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,302.8,03/25/2020,96
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,52,,03/25/2020,97
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/23/2020,98
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/20/2020,99
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.5,03/17/2020,100
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,03/19/2020,101
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,19,,03/21/2020,102
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12,03/23/2020,103
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,03/18/2020,104
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/21/2020,105
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,39,,03/23/2020,106
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/21/2020,107
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,1,,03/19/2020,108
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,8,,03/17/2020,109
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.4,03/21/2020,110
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,66.9,03/19/2020,111
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/17/2020,112
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,78.1,03/20/2020,113
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,03/23/2020,114
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,03/23/2020,115
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,03/23/2020,116
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/23/2020,117
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,3,,03/23/2020,118
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,2,,03/18/2020,119
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,03/23/2020,120
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,14,,03/20/2020,121
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/17/2020,122
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,12,,03/19/2020,123
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/23/2020,124
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,03/17/2020,125
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.2,03/20/2020,126
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/23/2020,127
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.5,03/18/2020,128
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/21/2020,129
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,1,,03/18/2020,130
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,03/21/2020,131
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64,03/18/2020,132
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,03/21/2020,133
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,11,,03/18/2020,134
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/21/2020,135
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.3,03/18/2020,136
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/21/2020,137
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,25,,03/18/2020,138
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.1,03/18/2020,139
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,4,,03/18/2020,140
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/18/2020,141
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/18/2020,142
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.4,03/18/2020,143
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,11,,03/18/2020,144
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/18/2020,145
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,03/18/2020,146
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/18/2020,147
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/18/2020,148
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.9,03/18/2020,149
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,4,,03/18/2020,150
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,3,,03/18/2020,151
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/18/2020,152
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,03/18/2020,153
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,03/19/2020,154
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,10,,03/19/2020,155
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.4,03/19/2020,156
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,22,,03/19/2020,157
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.4,03/19/2020,158
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,11,,03/19/2020,159
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/19/2020,160
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/19/2020,161
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.8,03/19/2020,162
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,49,,03/19/2020,163
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.1,03/19/2020,164
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,14,,03/19/2020,165
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,92.9,03/19/2020,166
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,51,,03/19/2020,167
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.1,03/19/2020,168
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,15,,03/19/2020,169
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5,03/19/2020,170
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/23/2020,171
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,25.8,03/23/2020,172
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,2,,03/20/2020,173
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,38,,03/17/2020,174
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/19/2020,175
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,3,,03/19/2020,176
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.5,03/19/2020,177
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,1,,03/19/2020,178
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.7,03/19/2020,179
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,13,,03/19/2020,180
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.2,03/19/2020,181
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,36,,03/19/2020,182
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,8,,03/23/2020,183
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,03/23/2020,184
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,5,,03/23/2020,185
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.9,03/23/2020,186
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,50,,03/23/2020,187
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/23/2020,188
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,03/24/2020,189
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,27,,03/24/2020,190
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10.6,03/24/2020,191
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,69,,03/24/2020,192
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.1,03/24/2020,193
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.6,03/23/2020,194
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,49,,03/24/2020,195
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,148,,03/23/2020,196
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.2,03/24/2020,197
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/20/2020,198
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/17/2020,199
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,03/19/2020,200
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,83.7,03/21/2020,201
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,15,,03/21/2020,202
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.8,03/21/2020,203
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/21/2020,204
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/21/2020,205
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/21/2020,206
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.2,03/21/2020,207
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/21/2020,208
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,14,03/23/2020,209
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,03/21/2020,210
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,03/21/2020,211
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,48,,03/23/2020,212
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,1,,03/21/2020,213
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,167.6,03/23/2020,214
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,03/21/2020,215
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,92,,03/23/2020,216
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,21,,03/21/2020,217
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.7,03/23/2020,218
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/21/2020,219
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,69,,03/23/2020,220
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,5,,03/24/2020,221
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,03/23/2020,222
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/21/2020,223
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/20/2020,224
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,10,,03/17/2020,225
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/19/2020,226
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/19/2020,227
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.1,03/19/2020,228
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,5,,03/19/2020,229
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,13,,03/19/2020,230
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/19/2020,231
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,03/19/2020,232
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/19/2020,233
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/19/2020,234
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,03/20/2020,235
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,03/20/2020,236
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.5,03/20/2020,237
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,29,,03/20/2020,238
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,03/20/2020,239
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,16,,03/20/2020,240
