COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,03/19/2020,17
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/19/2020,18
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/19/2020,19
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,03/20/2020,20
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,03/20/2020,21
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.5,03/20/2020,22
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,29,,03/20/2020,23
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,03/20/2020,24
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,16,,03/20/2020,25
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/20/2020,26
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,03/20/2020,27
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/20/2020,28
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/20/2020,29
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,03/20/2020,30
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/20/2020,31
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.3,03/20/2020,32
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,67,,03/20/2020,33
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5,03/20/2020,34
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,43,,03/24/2020,35
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,17,,03/20/2020,36
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.1,03/20/2020,37
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,61,,03/20/2020,38
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.8,03/20/2020,39
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,27,,03/20/2020,40
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,03/20/2020,41
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,4,,03/20/2020,42
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,19.4,03/20/2020,43
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,3,,03/20/2020,44
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.7,03/20/2020,45
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,13,,03/20/2020,46
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.4,03/20/2020,47
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,37,,03/20/2020,48
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,03/20/2020,49
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,7,,03/20/2020,50
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/20/2020,51
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/20/2020,52
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,2,,03/23/2020,53
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,39,,03/18/2020,54
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.6,03/17/2020,55
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,03/21/2020,56
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,22,,03/22/2020,57
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,8,,03/17/2020,58
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.8,03/17/2020,59
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,18,,03/17/2020,60
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.5,03/17/2020,61
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,8,,03/17/2020,62
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/17/2020,63
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/17/2020,64
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,03/17/2020,65
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,03/20/2020,66
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.1,03/18/2020,67
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,38,,03/17/2020,68
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,03/20/2020,69
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,8,,03/18/2020,70
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/17/2020,71
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,2,,03/23/2020,72
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,2,,03/24/2020,73
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/23/2020,74
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/20/2020,75
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/20/2020,76
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,78.1,03/20/2020,77
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,14,,03/20/2020,78
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.2,03/20/2020,79
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,2,,03/20/2020,80
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/20/2020,81
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,3,,03/23/2020,82
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,03/18/2020,83
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/20/2020,84
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/23/2020,85
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,10,,03/17/2020,86
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,03/24/2020,87
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,03/20/2020,88
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,5,,03/24/2020,89
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,3,,03/24/2020,90
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,03/20/2020,91
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,3,,03/24/2020,92
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,20,,03/20/2020,93
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/24/2020,94
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.8,03/20/2020,95
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,03/24/2020,96
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,15,,03/20/2020,97
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,03/24/2020,98
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/20/2020,99
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/24/2020,100
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/20/2020,101
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,4,,03/24/2020,102
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.7,03/21/2020,103
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/24/2020,104
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,14,,03/21/2020,105
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,32.3,03/24/2020,106
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.1,03/21/2020,107
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.9,03/17/2020,108
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,43,,03/21/2020,109
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,10,,03/24/2020,110
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,34,,03/17/2020,111
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/21/2020,112
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,40,,03/21/2020,113
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,19,,03/21/2020,114
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.8,03/17/2020,115
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,03/24/2020,116
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,2,,03/18/2020,117
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,03/23/2020,118
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,03/22/2020,119
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8.8,03/22/2020,120
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,51,,03/22/2020,121
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.1,03/22/2020,122
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,32,,03/22/2020,123
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,2,,03/22/2020,124
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/22/2020,125
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,03/22/2020,126
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/22/2020,127
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.2,03/21/2020,128
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,89.3,03/22/2020,129
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,6,,03/17/2020,130
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.3,03/17/2020,131
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,2,,03/17/2020,132
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64,03/17/2020,133
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,11,,03/17/2020,134
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/17/2020,135
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,17,,03/17/2020,136
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/17/2020,137
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,2,,03/17/2020,138
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/17/2020,139
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/17/2020,140
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.4,03/17/2020,141
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,11,,03/17/2020,142
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/17/2020,143
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,03/17/2020,144
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/17/2020,145
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/17/2020,146
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.7,03/17/2020,147
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,3,,03/17/2020,148
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,4,,03/17/2020,149
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.6,03/17/2020,150
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,5,,03/17/2020,151
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,03/18/2020,152
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,10,,03/18/2020,153
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.4,03/18/2020,154
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,22,,03/18/2020,155
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.2,03/18/2020,156
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,7,,03/18/2020,157
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/18/2020,158
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/18/2020,159
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6,03/18/2020,160
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,43,,03/18/2020,161
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.2,03/18/2020,162
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,11,,03/18/2020,163
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,71,03/18/2020,164
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,03/23/2020,165
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.5,03/18/2020,166
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,18,,03/24/2020,167
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,30,,03/21/2020,168
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/21/2020,169
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,16,,03/22/2020,170
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/22/2020,171
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,3,,03/22/2020,172
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/22/2020,173
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,03/22/2020,174
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,03/22/2020,175
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,1,,03/22/2020,176
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.8,03/22/2020,177
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,37,,03/22/2020,178
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/22/2020,179
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,03/23/2020,180
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,25,,03/23/2020,181
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8.9,03/23/2020,182
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,58,,03/23/2020,183
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12,03/23/2020,184
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,39,,03/23/2020,185
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,03/23/2020,186
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,03/23/2020,187
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/23/2020,188
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/23/2020,189
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.6,03/23/2020,190
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,148,,03/23/2020,191
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,14,03/23/2020,192
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,48,,03/23/2020,193
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,167.6,03/23/2020,194
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,92,,03/23/2020,195
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.7,03/23/2020,196
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,69,,03/23/2020,197
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,03/23/2020,198
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.4,03/23/2020,199
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,8,,03/23/2020,200
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,03/23/2020,201
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,163,03/23/2020,202
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,28,,03/23/2020,203
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,03/23/2020,204
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.5,03/23/2020,205
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,55,,03/23/2020,206
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.7,03/23/2020,207
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,34,,03/23/2020,208
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.4,03/21/2020,209
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/23/2020,210
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,1,,03/18/2020,211
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,24.2,03/24/2020,212
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/21/2020,213
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.4,03/21/2020,214
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,76,,03/24/2020,215
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/21/2020,216
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,1,,03/21/2020,217
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/24/2020,218
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64,03/18/2020,219
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,3,,03/23/2020,220
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,03/21/2020,221
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/21/2020,222
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,03/25/2020,223
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/23/2020,224
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,11,,03/18/2020,225
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.3,03/18/2020,226
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,25,,03/18/2020,227
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.1,03/18/2020,228
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,4,,03/18/2020,229
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/18/2020,230
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/18/2020,231
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.4,03/18/2020,232
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,11,,03/18/2020,233
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,25.8,03/23/2020,234
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,2,,03/21/2020,235
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,8,,03/23/2020,236
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/18/2020,237
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,38,,03/25/2020,238
