COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,71,03/18/2020,50
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.4,03/19/2020,51
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,5,,03/19/2020,52
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/19/2020,53
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/19/2020,54
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,03/19/2020,55
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,1,,03/19/2020,56
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,66.9,03/19/2020,57
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,12,,03/19/2020,58
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.6,03/19/2020,59
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,1,,03/19/2020,60
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/19/2020,61
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/19/2020,62
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.1,03/19/2020,63
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,5,,03/19/2020,64
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,13,,03/19/2020,65
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/19/2020,66
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,9,,03/19/2020,67
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/19/2020,68
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/19/2020,69
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.3,03/20/2020,70
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,12,,03/20/2020,71
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.5,03/20/2020,72
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,29,,03/20/2020,73
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.9,03/20/2020,74
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,16,,03/20/2020,75
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.9,03/20/2020,76
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,2,,03/20/2020,77
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,20.7,03/20/2020,78
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,2,,03/20/2020,79
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,03/20/2020,80
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/20/2020,81
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.3,03/20/2020,82
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,67,,03/20/2020,83
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5,03/20/2020,84
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,17,,03/20/2020,85
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.1,03/20/2020,86
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,61,,03/20/2020,87
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.8,03/20/2020,88
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,27,,03/20/2020,89
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,03/20/2020,90
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,4,,03/20/2020,91
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,19.4,03/20/2020,92
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,3,,03/20/2020,93
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.7,03/20/2020,94
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,13,,03/20/2020,95
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.4,03/20/2020,96
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,37,,03/20/2020,97
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2,03/20/2020,98
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,7,,03/20/2020,99
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/20/2020,100
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,2,,03/23/2020,101
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,2,,03/23/2020,102
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/23/2020,103
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,3,,03/23/2020,104
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/23/2020,105
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.4,03/23/2020,106
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,18,,03/23/2020,107
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/23/2020,108
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,3,,03/23/2020,109
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/23/2020,110
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,25.8,03/23/2020,111
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,8,,03/23/2020,112
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,3,,03/23/2020,113
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,5,,03/23/2020,114
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.9,03/23/2020,115
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,50,,03/23/2020,116
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/23/2020,117
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.3,03/24/2020,118
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,27,,03/24/2020,119
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10.6,03/24/2020,120
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,69,,03/24/2020,121
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.1,03/24/2020,122
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,49,,03/24/2020,123
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.2,03/24/2020,124
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,5,,03/24/2020,125
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,03/24/2020,126
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/24/2020,127
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/24/2020,128
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,1,,03/24/2020,129
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,24.5,03/24/2020,130
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,176,,03/24/2020,131
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,15.5,03/24/2020,132
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,53,,03/24/2020,133
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,174.9,03/24/2020,134
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,96,,03/24/2020,135
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,14.8,03/24/2020,136
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,106,,03/24/2020,137
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,03/24/2020,138
FREMONT,Fremont,Fremont County,43,47912,Colorado Case Counts by County,Cases,1,,03/24/2020,139
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.7,03/24/2020,140
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,10,,03/24/2020,141
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,03/24/2020,142
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,232.8,03/24/2020,143
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,40,,03/24/2020,144
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,1,,03/24/2020,145
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,1,,03/24/2020,146
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.6,03/24/2020,147
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,73,,03/24/2020,148
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,1,,03/24/2020,149
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.3,03/24/2020,150
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.4,03/21/2020,151
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,43,,03/21/2020,152
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/21/2020,153
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,19,,03/21/2020,154
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0.7,03/21/2020,155
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/21/2020,156
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.4,03/21/2020,157
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,1,,03/21/2020,158
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,03/21/2020,159
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,03/21/2020,160
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/21/2020,161
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/21/2020,162
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,83.7,03/21/2020,163
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,15,,03/21/2020,164
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.8,03/21/2020,165
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,3,,03/21/2020,166
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/21/2020,167
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/21/2020,168
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12.2,03/21/2020,169
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,1,,03/21/2020,170
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,03/21/2020,171
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,03/21/2020,172
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,1,,03/21/2020,173
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.7,03/21/2020,174
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,21,,03/21/2020,175
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/21/2020,176
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/21/2020,177
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3.5,03/22/2020,178
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,18,,03/22/2020,179
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.9,03/22/2020,180
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,45,,03/22/2020,181
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11.4,03/22/2020,182
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,37,,03/22/2020,183
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,1,,03/22/2020,184
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,3,,03/22/2020,185
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/22/2020,186
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/22/2020,187
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.4,03/22/2020,188
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,125,,03/22/2020,189
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.6,03/22/2020,190
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,33,,03/22/2020,191
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,145.7,03/22/2020,192
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,80,,03/22/2020,193
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.1,03/22/2020,194
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,51,,03/22/2020,195
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,3,,03/22/2020,196
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.4,03/22/2020,197
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,8,,03/22/2020,198
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,2,,03/22/2020,199
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,128,03/22/2020,200
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,1,,03/20/2020,201
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7,03/20/2020,202
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,2,,03/20/2020,203
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5.4,03/20/2020,204
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,1,,03/20/2020,205
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,78.1,03/20/2020,206
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,14,,03/20/2020,207
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.2,03/20/2020,208
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,2,,03/20/2020,209
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.8,03/20/2020,210
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,2,,03/20/2020,211
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.6,03/20/2020,212
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,7,,03/20/2020,213
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,20,,03/20/2020,214
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4.8,03/20/2020,215
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,15,,03/20/2020,216
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/20/2020,217
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,1,,03/20/2020,218
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,2.7,03/21/2020,219
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,14,,03/21/2020,220
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6.1,03/21/2020,221
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,40,,03/21/2020,222
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9.2,03/21/2020,223
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,30,,03/21/2020,224
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1.4,03/21/2020,225
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,1,,03/21/2020,226
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10,03/21/2020,227
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,2,,03/21/2020,228
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,31.1,03/21/2020,229
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,3,,03/21/2020,230
CROWLEY,Crowley,Crowley County,25,5857,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17.1,03/21/2020,231
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,1,,03/21/2020,232
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,13.5,03/21/2020,233
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,97,,03/21/2020,234
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7.9,03/21/2020,235
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,27,,03/21/2020,236
