Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Count of people tested by non-CDPHE (commercial) lab,189,07/30/2020,41
Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Percent Positivity,10.7,07/30/2020,42
Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Three-day Moving Average of Percent Positivity,7.1,07/30/2020,43
Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Total Tests per 100k People,9.2,07/30/2020,44
Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Count of people tested by CDPHE lab,508,07/30/2020,45
Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Count of people tested by non-CDPHE (commercial) lab,299,07/30/2020,46
Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Percent Positivity,8.7,07/30/2020,47
Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Three-day Moving Average of Percent Positivity,7.6,07/30/2020,48
Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Total Tests per 100k People,14.2,07/30/2020,49
Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by CDPHE lab,451,07/30/2020,50
Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by non-CDPHE (commercial) lab,381,07/30/2020,51
Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Three-day Moving Average of Percent Positivity,19.2,07/30/2020,52
Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Total Tests per 100k People,24.7,07/30/2020,53
Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by CDPHE lab,328,07/30/2020,54
Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by non-CDPHE (commercial) lab,1364,07/30/2020,55
Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Percent Positivity,21.1,07/30/2020,56
Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Three-day Moving Average of Percent Positivity,20.3,07/30/2020,57
Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Total Tests per 100k People,29.7,07/30/2020,58
Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by CDPHE lab,371,07/30/2020,59
Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by non-CDPHE (commercial) lab,1218,07/30/2020,60
Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Percent Positivity,22.7,07/30/2020,61
Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Three-day Moving Average of Percent Positivity,21.6,07/30/2020,62
Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Total Tests per 100k People,27.9,07/30/2020,63
Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by CDPHE lab,409,07/30/2020,64
Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by non-CDPHE (commercial) lab,1407,07/30/2020,65
Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Percent Positivity,22.5,07/30/2020,66
Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Three-day Moving Average of Percent Positivity,22.1,07/30/2020,67
Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Total Tests per 100k People,31.9,07/30/2020,68
Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by CDPHE lab,247,07/30/2020,69
Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by non-CDPHE (commercial) lab,1721,07/30/2020,70
Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Percent Positivity,17.9,07/30/2020,71
Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Three-day Moving Average of Percent Positivity,21,07/30/2020,72
Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Total Tests per 100k People,34.6,07/30/2020,73
Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by CDPHE lab,309,07/30/2020,74
Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by non-CDPHE (commercial) lab,1811,07/30/2020,75
Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Percent Positivity,16.6,07/30/2020,76
Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Three-day Moving Average of Percent Positivity,19,07/30/2020,77
Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Total Tests per 100k People,37.2,07/30/2020,78
Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by CDPHE lab,229,07/30/2020,79
Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by non-CDPHE (commercial) lab,973,07/30/2020,80
Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Percent Positivity,16.7,07/30/2020,81
Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Three-day Moving Average of Percent Positivity,17.1,07/30/2020,82
Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Total Tests per 100k People,21.1,07/30/2020,83
Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by CDPHE lab,144,07/30/2020,84
Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by non-CDPHE (commercial) lab,1490,07/30/2020,85
Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Percent Positivity,13.9,07/30/2020,86
Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Three-day Moving Average of Percent Positivity,15.7,07/30/2020,87
Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Total Tests per 100k People,28.7,07/30/2020,88
Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by CDPHE lab,145,07/30/2020,89
Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by non-CDPHE (commercial) lab,1088,07/30/2020,90
Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Percent Positivity,18.3,07/30/2020,91
Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Three-day Moving Average of Percent Positivity,16.3,07/30/2020,92
Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Total Tests per 100k People,21.6,07/30/2020,93
Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by CDPHE lab,200,07/30/2020,94
Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by non-CDPHE (commercial) lab,1999,07/30/2020,95
Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Percent Positivity,22.9,07/30/2020,96
Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Three-day Moving Average of Percent Positivity,18.4,07/30/2020,97
Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Total Tests per 100k People,38.6,07/30/2020,98
Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by CDPHE lab,196,07/30/2020,99
Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by non-CDPHE (commercial) lab,1479,07/30/2020,100
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Percent Positivity,9.4,07/30/2020,101
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Three-day Moving Average of Percent Positivity,11.1,07/30/2020,102
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Total Tests per 100k People,39.2,07/30/2020,103
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,456,07/30/2020,104
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,43,07/30/2020,105
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by CDPHE lab,257,07/30/2020,106
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by non-CDPHE (commercial) lab,2753,07/30/2020,107
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Percent Positivity,11,07/30/2020,108
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Three-day Moving Average of Percent Positivity,10.4,07/30/2020,109
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Total Tests per 100k People,52.9,07/30/2020,110
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1942,07/30/2020,111
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,188,07/30/2020,112
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by CDPHE lab,392,07/30/2020,113
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by non-CDPHE (commercial) lab,2769,07/30/2020,114
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Percent Positivity,10.6,07/30/2020,115
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Three-day Moving Average of Percent Positivity,10.3,07/30/2020,116
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Total Tests per 100k People,55.5,07/30/2020,117
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of negative tests,671,07/30/2020,118
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of positive tests,80,07/30/2020,119
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by CDPHE lab,802,07/30/2020,120
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by non-CDPHE (commercial) lab,2504,07/30/2020,121
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Percent Positivity,12.6,07/30/2020,122
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Three-day Moving Average of Percent Positivity,11.4,07/30/2020,123
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Total Tests per 100k People,58.1,07/30/2020,124
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of negative tests,1337,07/30/2020,125
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of positive tests,162,07/30/2020,126
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by CDPHE lab,824,07/30/2020,127
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by non-CDPHE (commercial) lab,4552,07/30/2020,128
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Percent Positivity,7.9,07/30/2020,129
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Three-day Moving Average of Percent Positivity,10.3,07/30/2020,130
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Total Tests per 100k People,94.4,07/30/2020,131
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of negative tests,1940,07/30/2020,132
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of positive tests,196,07/30/2020,133
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by CDPHE lab,940,07/30/2020,134
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by non-CDPHE (commercial) lab,3740,07/30/2020,135
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Percent Positivity,11.5,07/30/2020,136
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Three-day Moving Average of Percent Positivity,10.7,07/30/2020,137
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Total Tests per 100k People,82.2,07/30/2020,138
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of negative tests,1869,07/30/2020,139
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of positive tests,134,07/30/2020,140
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Count of people tested by CDPHE lab,955,07/30/2020,141
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Count of people tested by non-CDPHE (commercial) lab,3069,07/30/2020,142
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Percent Positivity,8.3,07/30/2020,143
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Three-day Moving Average of Percent Positivity,9.2,07/30/2020,144
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Total Tests per 100k People,70.7,07/30/2020,145
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of negative tests,1622,07/30/2020,146
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of positive tests,145,07/30/2020,147
Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Count of people tested by CDPHE lab,956,07/30/2020,148
Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Count of people tested by non-CDPHE (commercial) lab,2115,07/30/2020,149
Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Percent Positivity,6.7,07/30/2020,150
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by CDPHE lab,432,07/30/2020,151
Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Count of people tested by non-CDPHE (commercial) lab,2049,07/30/2020,152
Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Percent Positivity,14.6,07/30/2020,153
Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Three-day Moving Average of Percent Positivity,15.8,07/30/2020,154
Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Total Tests per 100k People,46.7,07/30/2020,155
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of negative tests,730,07/30/2020,156
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of positive tests,56,07/30/2020,157
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by CDPHE lab,814,07/30/2020,158
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by non-CDPHE (commercial) lab,1888,07/30/2020,159
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Percent Positivity,15.9,07/30/2020,160
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Three-day Moving Average of Percent Positivity,14.7,07/30/2020,161
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Total Tests per 100k People,47.5,07/30/2020,162
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of negative tests,357,07/30/2020,163
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of positive tests,54,07/30/2020,164
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by CDPHE lab,491,07/30/2020,165
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by non-CDPHE (commercial) lab,2263,07/30/2020,166
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Percent Positivity,14.3,07/30/2020,167
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Three-day Moving Average of Percent Positivity,14.9,07/30/2020,168
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Total Tests per 100k People,48.4,07/30/2020,169
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of negative tests,645,07/30/2020,170
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of positive tests,80,07/30/2020,171
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by CDPHE lab,502,07/30/2020,172
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by non-CDPHE (commercial) lab,2810,07/30/2020,173
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Percent Positivity,24.3,07/30/2020,174
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Three-day Moving Average of Percent Positivity,18.2,07/30/2020,175
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Total Tests per 100k People,58.2,07/30/2020,176
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of negative tests,1207,07/30/2020,177
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of positive tests,148,07/30/2020,178
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by CDPHE lab,801,07/30/2020,179
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by non-CDPHE (commercial) lab,2535,07/30/2020,180
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Percent Positivity,12.1,07/30/2020,181
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Three-day Moving Average of Percent Positivity,16.9,07/30/2020,182
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Total Tests per 100k People,58.6,07/30/2020,183
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of negative tests,1551,07/30/2020,184
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of positive tests,148,07/30/2020,185
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by CDPHE lab,504,07/30/2020,186
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by non-CDPHE (commercial) lab,2831,07/30/2020,187
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Percent Positivity,12.8,07/30/2020,188
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Three-day Moving Average of Percent Positivity,16.4,07/30/2020,189
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Total Tests per 100k People,58.6,07/30/2020,190
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of negative tests,1644,07/30/2020,191
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of positive tests,178,07/30/2020,192
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by CDPHE lab,676,07/30/2020,193
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by non-CDPHE (commercial) lab,2906,07/30/2020,194
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Percent Positivity,10.9,07/30/2020,195
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Three-day Moving Average of Percent Positivity,11.9,07/30/2020,196
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Total Tests per 100k People,62.9,07/30/2020,197
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of negative tests,1726,07/30/2020,198
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of positive tests,146,07/30/2020,199
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by CDPHE lab,360,07/30/2020,200
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by non-CDPHE (commercial) lab,1872,07/30/2020,201
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by non-CDPHE (commercial) lab,1045,07/30/2020,202
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Percent Positivity,18.9,07/30/2020,203
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Three-day Moving Average of Percent Positivity,19,07/30/2020,204
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Total Tests per 100k People,25.9,07/30/2020,205
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/19/2020,Number of negative tests,0,07/30/2020,206
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/19/2020,Number of positive tests,0,07/30/2020,207
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by CDPHE lab,450,07/30/2020,208
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by non-CDPHE (commercial) lab,1026,07/30/2020,209
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Percent Positivity,16.9,07/30/2020,210
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Three-day Moving Average of Percent Positivity,16.5,07/30/2020,211
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Total Tests per 100k People,25.9,07/30/2020,212
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of negative tests,9,07/30/2020,213
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of positive tests,3,07/30/2020,214
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by CDPHE lab,520,07/30/2020,215
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by non-CDPHE (commercial) lab,1647,07/30/2020,216
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Percent Positivity,16,07/30/2020,217
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Three-day Moving Average of Percent Positivity,17.3,07/30/2020,218
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Total Tests per 100k People,38.1,07/30/2020,219
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of negative tests,38,07/30/2020,220
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of positive tests,0,07/30/2020,221
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by CDPHE lab,467,07/30/2020,222
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by non-CDPHE (commercial) lab,1437,07/30/2020,223
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Percent Positivity,17.9,07/30/2020,224
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Three-day Moving Average of Percent Positivity,16.9,07/30/2020,225
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Total Tests per 100k People,33.4,07/30/2020,226
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of negative tests,44,07/30/2020,227
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of positive tests,19,07/30/2020,228
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by CDPHE lab,808,07/30/2020,229
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by non-CDPHE (commercial) lab,4441,07/30/2020,230
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Percent Positivity,15.3,07/30/2020,231
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Three-day Moving Average of Percent Positivity,16.4,07/30/2020,232
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Total Tests per 100k People,92.2,07/30/2020,233
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of negative tests,129,07/30/2020,234
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of positive tests,33,07/30/2020,235
