Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,People Tested at Non-CDPHE (Commerical) Labs,1403,09/14/2020,21
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,3-Day Average Percent Positivity,0.191,09/14/2020,22
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,80,09/14/2020,23
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,Percent Positivity,0.26,09/14/2020,24
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,People Tested at CDPHE State Lab,358,09/14/2020,25
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Antibody Tests Performed,6,09/14/2020,26
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Cumulative People Tested at CDPHE State Lab,9329,09/14/2020,27
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,Percent Positivity,0.178,09/14/2020,28
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/07/2020,3-Day Average Percent Positivity,0.163,09/14/2020,29
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,People Tested at CDPHE State Lab,377,09/14/2020,30
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,Percent Positivity,0.086,09/14/2020,31
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,Total Tests per 100K People,17.7,09/14/2020,32
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,People Tested at Non-CDPHE (Commerical) Labs,103,09/14/2020,33
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,Total Tests per 100K People,22.3,09/14/2020,34
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Number of negative tests,3,09/14/2020,35
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,Percent Positivity,0.229,09/14/2020,36
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,People Tested at CDPHE State Lab,178,09/14/2020,37
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,People Tested at Non-CDPHE (Commerical) Labs,840,09/14/2020,38
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,Cumulative People Tested at CDPHE State Lab,11768,09/14/2020,39
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,31733,09/14/2020,40
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,7-Day Average Percent Positivity,0.199,09/14/2020,41
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/13/2020,3-Day Average Percent Positivity,0.204,09/14/2020,42
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,Percent Positivity,0.239,09/14/2020,43
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,Total Tests per 100K People,20.5,09/14/2020,44
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,People Tested at CDPHE State Lab,186,09/14/2020,45
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,People Tested at Non-CDPHE (Commerical) Labs,996,09/14/2020,46
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,Cumulative People Tested at CDPHE State Lab,11954,09/14/2020,47
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,32729,09/14/2020,48
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,7-Day Average Percent Positivity,0.207,09/14/2020,49
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/14/2020,3-Day Average Percent Positivity,0.232,09/14/2020,50
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,Percent Positivity,0.264,09/14/2020,51
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,Total Tests per 100K People,25.9,09/14/2020,52
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,People Tested at CDPHE State Lab,351,09/14/2020,53
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,People Tested at Non-CDPHE (Commerical) Labs,1144,09/14/2020,54
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,Cumulative People Tested at CDPHE State Lab,12305,09/14/2020,55
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,33873,09/14/2020,56
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,7-Day Average Percent Positivity,0.212,09/14/2020,57
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/15/2020,3-Day Average Percent Positivity,0.254,09/14/2020,58
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,Percent Positivity,0.192,09/14/2020,59
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,Total Tests per 100K People,29.6,09/14/2020,60
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,People Tested at CDPHE State Lab,250,09/14/2020,61
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,People Tested at Non-CDPHE (Commerical) Labs,1456,09/14/2020,62
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,Cumulative People Tested at CDPHE State Lab,12555,09/14/2020,63
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,35329,09/14/2020,64
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,14282,09/14/2020,65
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,7-Day Average Percent Positivity,0.211,09/14/2020,66
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/16/2020,3-Day Average Percent Positivity,0.232,09/14/2020,67
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,Percent Positivity,0.244,09/14/2020,68
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,Total Tests per 100K People,27.4,09/14/2020,69
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,People Tested at CDPHE State Lab,262,09/14/2020,70
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,People Tested at Non-CDPHE (Commerical) Labs,1319,09/14/2020,71
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,Cumulative People Tested at CDPHE State Lab,12817,09/14/2020,72
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,36648,09/14/2020,73
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,7-Day Average Percent Positivity,0.221,09/14/2020,74
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/17/2020,3-Day Average Percent Positivity,0.233,09/14/2020,75
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,Percent Positivity,0.137,09/14/2020,76
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,Total Tests per 100K People,31.7,09/14/2020,77
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,People Tested at CDPHE State Lab,535,09/14/2020,78
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,People Tested at Non-CDPHE (Commerical) Labs,1291,09/14/2020,79
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,Cumulative People Tested at CDPHE State Lab,13352,09/14/2020,80
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,37939,09/14/2020,81
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,Total Tests per 100K People,38.2,09/14/2020,82
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,Total Tests per 100K People,1.2,09/14/2020,83
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,People Tested at CDPHE State Lab,212,09/14/2020,84
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,People Tested at CDPHE State Lab,68,09/14/2020,85
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,People Tested at CDPHE State Lab,224,09/14/2020,86
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,People Tested at Non-CDPHE (Commerical) Labs,1987,09/14/2020,87
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,People Tested at Non-CDPHE (Commerical) Labs,2,09/14/2020,88
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,Cumulative People Tested at CDPHE State Lab,1240,09/14/2020,89
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Number of positive tests,3,09/14/2020,90
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,228,09/14/2020,91
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,7-Day Average Percent Positivity,0.109,09/14/2020,92
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Total Tests per 100K People,0.104,09/14/2020,93
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,Cumulative People Tested at CDPHE State Lab,68,09/14/2020,94
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,People Tested at Non-CDPHE (Commerical) Labs,547,09/14/2020,95
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,3-Day Average Percent Positivity,0.113,09/14/2020,96
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Percent Positivity,0.5,09/14/2020,97
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,People Tested at Non-CDPHE (Commerical) Labs,1059,09/14/2020,98
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/10/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,2,09/14/2020,99
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,Percent Positivity,0.141,09/14/2020,100
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,Total Tests per 100K People,2.2,09/14/2020,101
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,People Tested at CDPHE State Lab,125,09/14/2020,102
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,People Tested at Non-CDPHE (Commerical) Labs,3,09/14/2020,103
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,Cumulative People Tested at CDPHE State Lab,193,09/14/2020,104
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/11/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,5,09/14/2020,105
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/12/2020,Percent Positivity,0.067,09/14/2020,106
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/12/2020,Total Tests per 100K People,2.3,09/14/2020,107
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,Cumulative People Tested at CDPHE State Lab,7471,09/14/2020,108
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/17/2020,Percent Positivity,0.035,09/14/2020,109
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,8003,09/14/2020,110
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/12/2020,People Tested at CDPHE State Lab,134,09/14/2020,111
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Cumulative Antibody Tests Performed,6,09/14/2020,112
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,Cumulative People Tested at CDPHE State Lab,4458,09/14/2020,113
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,7-Day Average Percent Positivity,0.201,09/14/2020,114
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,Cumulative People Tested at CDPHE State Lab,10653,09/14/2020,115
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/17/2020,Total Tests per 100K People,12.8,09/14/2020,116
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Percent Positivity,0.188,09/14/2020,117
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/12/2020,People Tested at Non-CDPHE (Commerical) Labs,1,09/14/2020,118
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,23314,09/14/2020,119
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,7-Day Average Percent Positivity,0.154,09/14/2020,120
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,3-Day Average Percent Positivity,0.221,09/14/2020,121
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,2255,09/14/2020,122
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/17/2020,People Tested at CDPHE State Lab,653,09/14/2020,123
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Total Tests per 100K People,25.6,09/14/2020,124
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/12/2020,Cumulative People Tested at CDPHE State Lab,327,09/14/2020,125
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,7-Day Average Percent Positivity,0.184,09/14/2020,126
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,3-Day Average Percent Positivity,0.173,09/14/2020,127
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Percent Positivity,0.19,09/14/2020,128
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Total Tests per 100K People,28.3,09/14/2020,129
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,People Tested at CDPHE State Lab,373,09/14/2020,130
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,People Tested at Non-CDPHE (Commerical) Labs,1260,09/14/2020,131
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Cumulative People Tested at CDPHE State Lab,7844,09/14/2020,132
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,9263,09/14/2020,133
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,7-Day Average Percent Positivity,0.163,09/14/2020,134
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,3-Day Average Percent Positivity,0.18,09/14/2020,135
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,People Tested at CDPHE State Lab,2432,09/14/2020,136
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,People Tested at Non-CDPHE (Commerical) Labs,9793,09/14/2020,137
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Weekly Percent Positivity,0.201,09/14/2020,138
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Cumulative People Tested at CDPHE State Lab,9903,09/14/2020,139
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,17796,09/14/2020,140
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/29/2020,Percent Change in Weekly Positivity,0.31,09/14/2020,141
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,Percent Positivity,0.208,09/14/2020,142
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,Total Tests per 100K People,24.4,09/14/2020,143
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,People Tested at CDPHE State Lab,358,09/14/2020,144
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,People Tested at Non-CDPHE (Commerical) Labs,1049,09/14/2020,145
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,Cumulative People Tested at CDPHE State Lab,8202,09/14/2020,146
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,10312,09/14/2020,147
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,7-Day Average Percent Positivity,0.174,09/14/2020,148
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/30/2020,3-Day Average Percent Positivity,0.192,09/14/2020,149
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,Percent Positivity,0.21,09/14/2020,150
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,Total Tests per 100K People,29.4,09/14/2020,151
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,People Tested at CDPHE State Lab,334,09/14/2020,152
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,People Tested at Non-CDPHE (Commerical) Labs,1358,09/14/2020,153
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,Cumulative People Tested at CDPHE State Lab,8536,09/14/2020,154
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,11670,09/14/2020,155
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,7-Day Average Percent Positivity,0.184,09/14/2020,156
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/31/2020,3-Day Average Percent Positivity,0.203,09/14/2020,157
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,Percent Positivity,0.227,09/14/2020,158
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,Total Tests per 100K People,27.6,09/14/2020,159
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,People Tested at CDPHE State Lab,380,09/14/2020,160
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,People Tested at Non-CDPHE (Commerical) Labs,1209,09/14/2020,161
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,Cumulative People Tested at CDPHE State Lab,8916,09/14/2020,162
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,12879,09/14/2020,163
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,7-Day Average Percent Positivity,0.193,09/14/2020,164
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/01/2020,3-Day Average Percent Positivity,0.215,09/14/2020,165
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Percent Positivity,0.225,09/14/2020,166
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at CDPHE State Lab,436,09/14/2020,167
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at Non-CDPHE (Commerical) Labs,1041,09/14/2020,168
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at CDPHE State Lab,13788,09/14/2020,169
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,38980,09/14/2020,170
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,7-Day Average Percent Positivity,0.218,09/14/2020,171
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,3-Day Average Percent Positivity,0.19,09/14/2020,172
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Antibody Tests Performed,0,09/14/2020,173
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of negative tests,0,09/14/2020,174
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of positive tests,0,09/14/2020,175
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Total Tests per 100K People,0,09/14/2020,176
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Cumulative Antibody Tests Performed,6,09/14/2020,177
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at CDPHE State Lab,4227,09/14/2020,178
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at Non-CDPHE (Commerical) Labs,14226,09/14/2020,179
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Weekly Percent Positivity,0.168,09/14/2020,180
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at CDPHE State Lab,17579,09/14/2020,181
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,52165,09/14/2020,182
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Percent Change in Weekly Positivity,-0.23,09/14/2020,183
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Antibody Tests Performed,1444,09/14/2020,184
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of positive tests,171,09/14/2020,185
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of negative tests,1273,09/14/2020,186
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Weekly Percent Positivity,0.16,09/14/2020,187
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Cumulative Antibody Tests Performed,1450,09/14/2020,188
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Percent Change in Weekly Positivity,-0.68,09/14/2020,189
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Percent Positivity,0.169,09/14/2020,190
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Total Tests per 100K People,25.6,09/14/2020,191
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,People Tested at CDPHE State Lab,456,09/14/2020,192
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,People Tested at Non-CDPHE (Commerical) Labs,1020,09/14/2020,193
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Cumulative People Tested at CDPHE State Lab,14244,09/14/2020,194
