OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
174,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by CDPHE lab,146,05/12/2020,28.0394250010993,22.0199204177256
175,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by non-CDPHE (commercial) lab,1041,05/12/2020,28.0394250010993,22.0199204177256
176,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Percent Positivity,23.8,05/12/2020,28.0394250010993,22.0199204177256
177,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Three-day Moving Average of Percent Positivity,23.1,05/12/2020,28.0394250010993,22.0199204177256
178,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Total Tests per 100k People,20.9,05/12/2020,28.0394250010993,22.0199204177256
179,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by CDPHE lab,298,05/12/2020,28.0394250010993,22.0199204177256
180,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by non-CDPHE (commercial) lab,1204,05/12/2020,28.0394250010993,22.0199204177256
181,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Percent Positivity,26.4,05/12/2020,28.0394250010993,22.0199204177256
182,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Three-day Moving Average of Percent Positivity,25.5,05/12/2020,28.0394250010993,22.0199204177256
183,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Total Tests per 100k People,26.4,05/12/2020,28.0394250010993,22.0199204177256
184,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by CDPHE lab,196,05/12/2020,28.0394250010993,22.0199204177256
185,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by non-CDPHE (commercial) lab,1512,05/12/2020,28.0394250010993,22.0199204177256
186,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Percent Positivity,19.3,05/12/2020,28.0394250010993,22.0199204177256
187,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Three-day Moving Average of Percent Positivity,23.2,05/12/2020,28.0394250010993,22.0199204177256
188,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Total Tests per 100k People,30,05/12/2020,28.0394250010993,22.0199204177256
189,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by CDPHE lab,200,05/12/2020,28.0394250010993,22.0199204177256
190,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by non-CDPHE (commercial) lab,1386,05/12/2020,28.0394250010993,22.0199204177256
191,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Percent Positivity,24.6,05/12/2020,28.0394250010993,22.0199204177256
192,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Three-day Moving Average of Percent Positivity,23.5,05/12/2020,28.0394250010993,22.0199204177256
193,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Total Tests per 100k People,27.9,05/12/2020,28.0394250010993,22.0199204177256
194,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by CDPHE lab,491,05/12/2020,28.0394250010993,22.0199204177256
195,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by non-CDPHE (commercial) lab,1346,05/12/2020,28.0394250010993,22.0199204177256
196,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Percent Positivity,13.5,05/12/2020,28.0394250010993,22.0199204177256
197,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Three-day Moving Average of Percent Positivity,19.1,05/12/2020,28.0394250010993,22.0199204177256
198,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Total Tests per 100k People,32.3,05/12/2020,28.0394250010993,22.0199204177256
199,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by CDPHE lab,399,05/12/2020,28.0394250010993,22.0199204177256
200,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by non-CDPHE (commercial) lab,1083,05/12/2020,28.0394250010993,22.0199204177256
201,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Percent Positivity,19.6,05/12/2020,28.0394250010993,22.0199204177256
202,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Three-day Moving Average of Percent Positivity,19.2,05/12/2020,28.0394250010993,22.0199204177256
203,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Total Tests per 100k People,26,05/12/2020,28.0394250010993,22.0199204177256
204,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by CDPHE lab,431,05/12/2020,28.0394250010993,22.0199204177256
205,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by non-CDPHE (commercial) lab,1064,05/12/2020,28.0394250010993,22.0199204177256
206,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Percent Positivity,16.5,05/12/2020,28.0394250010993,22.0199204177256
207,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Three-day Moving Average of Percent Positivity,16.5,05/12/2020,28.0394250010993,22.0199204177256
208,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Total Tests per 100k People,26.3,05/12/2020,28.0394250010993,22.0199204177256
209,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by CDPHE lab,454,05/12/2020,28.0394250010993,22.0199204177256
210,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by non-CDPHE (commercial) lab,1718,05/12/2020,28.0394250010993,22.0199204177256
211,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Percent Positivity,16,05/12/2020,28.0394250010993,22.0199204177256
212,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Three-day Moving Average of Percent Positivity,17.4,05/12/2020,28.0394250010993,22.0199204177256
213,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Total Tests per 100k People,38.1,05/12/2020,28.0394250010993,22.0199204177256
214,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by CDPHE lab,424,05/12/2020,28.0394250010993,22.0199204177256
215,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by non-CDPHE (commercial) lab,1510,05/12/2020,28.0394250010993,22.0199204177256
216,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Percent Positivity,17.6,05/12/2020,28.0394250010993,22.0199204177256
217,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Three-day Moving Average of Percent Positivity,16.7,05/12/2020,28.0394250010993,22.0199204177256
218,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Total Tests per 100k People,34,05/12/2020,28.0394250010993,22.0199204177256
219,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by CDPHE lab,682,05/12/2020,28.0394250010993,22.0199204177256
220,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by non-CDPHE (commercial) lab,4651,05/12/2020,28.0394250010993,22.0199204177256
221,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Percent Positivity,15,05/12/2020,28.0394250010993,22.0199204177256
222,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Three-day Moving Average of Percent Positivity,16.2,05/12/2020,28.0394250010993,22.0199204177256
223,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Total Tests per 100k People,93.7,05/12/2020,28.0394250010993,22.0199204177256
224,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by CDPHE lab,616,05/12/2020,28.0394250010993,22.0199204177256
225,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by non-CDPHE (commercial) lab,2437,05/12/2020,28.0394250010993,22.0199204177256
226,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Percent Positivity,18.6,05/12/2020,28.0394250010993,22.0199204177256
227,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Three-day Moving Average of Percent Positivity,17.1,05/12/2020,28.0394250010993,22.0199204177256
228,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Total Tests per 100k People,53.6,05/12/2020,28.0394250010993,22.0199204177256
229,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by CDPHE lab,709,05/12/2020,28.0394250010993,22.0199204177256
230,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by non-CDPHE (commercial) lab,2538,05/12/2020,28.0394250010993,22.0199204177256
231,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Percent Positivity,13.5,05/12/2020,28.0394250010993,22.0199204177256
232,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Three-day Moving Average of Percent Positivity,15.7,05/12/2020,28.0394250010993,22.0199204177256
233,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Total Tests per 100k People,57,05/12/2020,28.0394250010993,22.0199204177256
234,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Count of people tested by CDPHE lab,571,05/12/2020,28.0394250010993,22.0199204177256
235,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Count of people tested by non-CDPHE (commercial) lab,2117,05/12/2020,28.0394250010993,22.0199204177256
236,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Percent Positivity,14.4,05/12/2020,28.0394250010993,22.0199204177256
237,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Three-day Moving Average of Percent Positivity,15.5,05/12/2020,28.0394250010993,22.0199204177256
238,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Total Tests per 100k People,47.2,05/12/2020,28.0394250010993,22.0199204177256
239,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by CDPHE lab,774,05/12/2020,28.0394250010993,22.0199204177256
240,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by non-CDPHE (commercial) lab,2110,05/12/2020,28.0394250010993,22.0199204177256
241,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Percent Positivity,14.8,05/12/2020,28.0394250010993,22.0199204177256
242,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Three-day Moving Average of Percent Positivity,14.3,05/12/2020,28.0394250010993,22.0199204177256
243,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Total Tests per 100k People,50.7,05/12/2020,28.0394250010993,22.0199204177256
244,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by CDPHE lab,462,05/12/2020,28.0394250010993,22.0199204177256
245,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by non-CDPHE (commercial) lab,2367,05/12/2020,28.0394250010993,22.0199204177256
246,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Percent Positivity,13.5,05/12/2020,28.0394250010993,22.0199204177256
247,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Three-day Moving Average of Percent Positivity,14.3,05/12/2020,28.0394250010993,22.0199204177256
248,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Total Tests per 100k People,49.7,05/12/2020,28.0394250010993,22.0199204177256
249,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by CDPHE lab,434,05/12/2020,28.0394250010993,22.0199204177256
250,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by non-CDPHE (commercial) lab,2969,05/12/2020,28.0394250010993,22.0199204177256
251,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Percent Positivity,23.6,05/12/2020,28.0394250010993,22.0199204177256
252,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Three-day Moving Average of Percent Positivity,17.3,05/12/2020,28.0394250010993,22.0199204177256
253,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Total Tests per 100k People,59.8,05/12/2020,28.0394250010993,22.0199204177256
254,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by CDPHE lab,739,05/12/2020,28.0394250010993,22.0199204177256
255,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by non-CDPHE (commercial) lab,2607,05/12/2020,28.0394250010993,22.0199204177256
256,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Percent Positivity,11.8,05/12/2020,28.0394250010993,22.0199204177256
257,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Three-day Moving Average of Percent Positivity,16.3,05/12/2020,28.0394250010993,22.0199204177256
258,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Total Tests per 100k People,58.8,05/12/2020,28.0394250010993,22.0199204177256
259,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by CDPHE lab,446,05/12/2020,28.0394250010993,22.0199204177256
260,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by non-CDPHE (commercial) lab,2924,05/12/2020,28.0394250010993,22.0199204177256
261,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Percent Positivity,12.6,05/12/2020,28.0394250010993,22.0199204177256
262,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Three-day Moving Average of Percent Positivity,16,05/12/2020,28.0394250010993,22.0199204177256
263,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Total Tests per 100k People,59.2,05/12/2020,28.0394250010993,22.0199204177256
264,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by CDPHE lab,619,05/12/2020,28.0394250010993,22.0199204177256
265,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by non-CDPHE (commercial) lab,2948,05/12/2020,28.0394250010993,22.0199204177256
266,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Percent Positivity,10.9,05/12/2020,28.0394250010993,22.0199204177256
267,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Three-day Moving Average of Percent Positivity,11.8,05/12/2020,28.0394250010993,22.0199204177256
268,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Total Tests per 100k People,62.6,05/12/2020,28.0394250010993,22.0199204177256
269,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by CDPHE lab,315,05/12/2020,28.0394250010993,22.0199204177256
270,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by non-CDPHE (commercial) lab,1879,05/12/2020,28.0394250010993,22.0199204177256
271,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Percent Positivity,9.7,05/12/2020,28.0394250010993,22.0199204177256
272,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Three-day Moving Average of Percent Positivity,11.1,05/12/2020,28.0394250010993,22.0199204177256
273,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Total Tests per 100k People,38.5,05/12/2020,28.0394250010993,22.0199204177256
274,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by CDPHE lab,127,05/12/2020,28.0394250010993,22.0199204177256
275,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by non-CDPHE (commercial) lab,2963,05/12/2020,28.0394250010993,22.0199204177256
276,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Percent Positivity,10.6,05/12/2020,28.0394250010993,22.0199204177256
277,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Three-day Moving Average of Percent Positivity,10.4,05/12/2020,28.0394250010993,22.0199204177256
278,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Total Tests per 100k People,54.3,05/12/2020,28.0394250010993,22.0199204177256
279,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by CDPHE lab,322,05/12/2020,28.0394250010993,22.0199204177256
280,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by non-CDPHE (commercial) lab,2917,05/12/2020,28.0394250010993,22.0199204177256
281,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Percent Positivity,10.2,05/12/2020,28.0394250010993,22.0199204177256
282,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Three-day Moving Average of Percent Positivity,10.2,05/12/2020,28.0394250010993,22.0199204177256
283,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Total Tests per 100k People,56.9,05/12/2020,28.0394250010993,22.0199204177256
284,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by CDPHE lab,686,05/12/2020,28.0394250010993,22.0199204177256
285,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by non-CDPHE (commercial) lab,2650,05/12/2020,28.0394250010993,22.0199204177256
286,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Percent Positivity,12.3,05/12/2020,28.0394250010993,22.0199204177256
287,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Three-day Moving Average of Percent Positivity,11,05/12/2020,28.0394250010993,22.0199204177256
288,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Total Tests per 100k People,58.6,05/12/2020,28.0394250010993,22.0199204177256
289,Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by CDPHE lab,692,05/12/2020,28.0394250010993,22.0199204177256
290,Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by non-CDPHE (commercial) lab,4682,05/12/2020,28.0394250010993,22.0199204177256
291,Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Percent Positivity,7.2,05/12/2020,28.0394250010993,22.0199204177256
292,Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Three-day Moving Average of Percent Positivity,9.9,05/12/2020,28.0394250010993,22.0199204177256
293,Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Total Tests per 100k People,94.4,05/12/2020,28.0394250010993,22.0199204177256
294,Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by CDPHE lab,845,05/12/2020,28.0394250010993,22.0199204177256
295,Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by non-CDPHE (commercial) lab,3841,05/12/2020,28.0394250010993,22.0199204177256
296,Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Percent Positivity,11,05/12/2020,28.0394250010993,22.0199204177256
297,Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Three-day Moving Average of Percent Positivity,10.2,05/12/2020,28.0394250010993,22.0199204177256
298,Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Total Tests per 100k People,82.3,05/12/2020,28.0394250010993,22.0199204177256
299,Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Count of people tested by CDPHE lab,845,05/12/2020,28.0394250010993,22.0199204177256
300,Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Count of people tested by non-CDPHE (commercial) lab,3169,05/12/2020,28.0394250010993,22.0199204177256
301,Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Percent Positivity,7.9,05/12/2020,28.0394250010993,22.0199204177256
302,Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Three-day Moving Average of Percent Positivity,8.7,05/12/2020,28.0394250010993,22.0199204177256
303,Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Total Tests per 100k People,70.5,05/12/2020,28.0394250010993,22.0199204177256
304,Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Count of people tested by CDPHE lab,879,05/12/2020,28.0394250010993,22.0199204177256
305,Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Count of people tested by non-CDPHE (commercial) lab,2176,05/12/2020,28.0394250010993,22.0199204177256
306,Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Percent Positivity,6.4,05/12/2020,28.0394250010993,22.0199204177256
307,Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Three-day Moving Average of Percent Positivity,8.4,05/12/2020,28.0394250010993,22.0199204177256
308,Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Total Tests per 100k People,53.7,05/12/2020,28.0394250010993,22.0199204177256
309,Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Count of people tested by CDPHE lab,656,05/12/2020,28.0394250010993,22.0199204177256
310,Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Count of people tested by non-CDPHE (commercial) lab,2254,05/12/2020,28.0394250010993,22.0199204177256
311,Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Percent Positivity,6.9,05/12/2020,28.0394250010993,22.0199204177256
312,Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Three-day Moving Average of Percent Positivity,7.1,05/12/2020,28.0394250010993,22.0199204177256
313,Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Total Tests per 100k People,51.1,05/12/2020,28.0394250010993,22.0199204177256
314,Colorado,5694287,Positivity Data from Clinical Laboratories,Note,May not include all negative results.,,05/12/2020,28.0394250010993,22.0199204177256
315,Colorado,5694287,Positivity Data from Clinical Laboratories,Note,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,,05/12/2020,28.0394250010993,22.0199204177256
316,Colorado,5694287,Positivity Data from Clinical Laboratories,Note,Includes only tests from labs that participate in electronic lab reporting.,,05/12/2020,28.0394250010993,22.0199204177256
317,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of negative tests,1,05/12/2020,28.0394250010993,22.0199204177256
318,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of positive tests,0,05/12/2020,28.0394250010993,22.0199204177256
319,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of negative tests,36,05/12/2020,28.0394250010993,22.0199204177256
320,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of positive tests,0,05/12/2020,28.0394250010993,22.0199204177256
321,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of negative tests,21,05/12/2020,28.0394250010993,22.0199204177256
322,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of positive tests,9,05/12/2020,28.0394250010993,22.0199204177256
323,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of negative tests,113,05/12/2020,28.0394250010993,22.0199204177256
324,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of positive tests,27,05/12/2020,28.0394250010993,22.0199204177256
325,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of negative tests,396,05/12/2020,28.0394250010993,22.0199204177256
326,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of positive tests,46,05/12/2020,28.0394250010993,22.0199204177256
327,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of negative tests,611,05/12/2020,28.0394250010993,22.0199204177256
328,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of positive tests,57,05/12/2020,28.0394250010993,22.0199204177256
329,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of negative tests,721,05/12/2020,28.0394250010993,22.0199204177256
330,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of positive tests,56,05/12/2020,28.0394250010993,22.0199204177256
331,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of negative tests,185,05/12/2020,28.0394250010993,22.0199204177256
332,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of positive tests,33,05/12/2020,28.0394250010993,22.0199204177256
333,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of negative tests,596,05/12/2020,28.0394250010993,22.0199204177256
334,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of positive tests,75,05/12/2020,28.0394250010993,22.0199204177256
335,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of negative tests,1118,05/12/2020,28.0394250010993,22.0199204177256
336,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of positive tests,127,05/12/2020,28.0394250010993,22.0199204177256
337,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of negative tests,1449,05/12/2020,28.0394250010993,22.0199204177256
338,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of positive tests,146,05/12/2020,28.0394250010993,22.0199204177256
339,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of negative tests,1510,05/12/2020,28.0394250010993,22.0199204177256
340,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of positive tests,177,05/12/2020,28.0394250010993,22.0199204177256
341,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of negative tests,1636,05/12/2020,28.0394250010993,22.0199204177256
342,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of positive tests,144,05/12/2020,28.0394250010993,22.0199204177256
343,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,478,05/12/2020,28.0394250010993,22.0199204177256
344,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,55,05/12/2020,28.0394250010993,22.0199204177256
345,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1592,05/12/2020,28.0394250010993,22.0199204177256
346,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,172,05/12/2020,28.0394250010993,22.0199204177256
347,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of negative tests,589,05/12/2020,28.0394250010993,22.0199204177256
348,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of positive tests,67,05/12/2020,28.0394250010993,22.0199204177256
349,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of negative tests,1212,05/12/2020,28.0394250010993,22.0199204177256
350,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of positive tests,163,05/12/2020,28.0394250010993,22.0199204177256
351,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of negative tests,1805,05/12/2020,28.0394250010993,22.0199204177256
352,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of positive tests,189,05/12/2020,28.0394250010993,22.0199204177256
353,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of negative tests,1754,05/12/2020,28.0394250010993,22.0199204177256
354,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of positive tests,133,05/12/2020,28.0394250010993,22.0199204177256
355,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of negative tests,1537,05/12/2020,28.0394250010993,22.0199204177256
356,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/09/2020,Number of positive tests,140,05/12/2020,28.0394250010993,22.0199204177256
357,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of negative tests,1689,05/12/2020,28.0394250010993,22.0199204177256
358,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of positive tests,138,05/12/2020,28.0394250010993,22.0199204177256
359,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/11/2020,Number of negative tests,498,05/12/2020,28.0394250010993,22.0199204177256
