OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
20,Colorado,5694287,Positivity Data from Clinical Laboratories,03/14/2020,Count of people tested by non-CDPHE (commercial) lab,32,05/07/2020,28.0394250010993,22.0199204177256
21,Colorado,5694287,Positivity Data from Clinical Laboratories,03/14/2020,Percent Positivity,16.2,05/07/2020,28.0394250010993,22.0199204177256
22,Colorado,5694287,Positivity Data from Clinical Laboratories,03/14/2020,Three-day Moving Average of Percent Positivity,12.3,05/07/2020,28.0394250010993,22.0199204177256
23,Colorado,5694287,Positivity Data from Clinical Laboratories,03/14/2020,Total Tests per 100k People,3.1,05/07/2020,28.0394250010993,22.0199204177256
24,Colorado,5694287,Positivity Data from Clinical Laboratories,03/15/2020,Count of people tested by CDPHE lab,258,05/07/2020,28.0394250010993,22.0199204177256
25,Colorado,5694287,Positivity Data from Clinical Laboratories,03/15/2020,Count of people tested by non-CDPHE (commercial) lab,45,05/07/2020,28.0394250010993,22.0199204177256
26,Colorado,5694287,Positivity Data from Clinical Laboratories,03/15/2020,Percent Positivity,11.2,05/07/2020,28.0394250010993,22.0199204177256
27,Colorado,5694287,Positivity Data from Clinical Laboratories,03/15/2020,Three-day Moving Average of Percent Positivity,13.8,05/07/2020,28.0394250010993,22.0199204177256
28,Colorado,5694287,Positivity Data from Clinical Laboratories,03/15/2020,Total Tests per 100k People,5.3,05/07/2020,28.0394250010993,22.0199204177256
29,Colorado,5694287,Positivity Data from Clinical Laboratories,03/16/2020,Count of people tested by CDPHE lab,356,05/07/2020,28.0394250010993,22.0199204177256
30,Colorado,5694287,Positivity Data from Clinical Laboratories,03/16/2020,Count of people tested by non-CDPHE (commercial) lab,116,05/07/2020,28.0394250010993,22.0199204177256
31,Colorado,5694287,Positivity Data from Clinical Laboratories,03/16/2020,Percent Positivity,7.4,05/07/2020,28.0394250010993,22.0199204177256
32,Colorado,5694287,Positivity Data from Clinical Laboratories,03/16/2020,Three-day Moving Average of Percent Positivity,11.6,05/07/2020,28.0394250010993,22.0199204177256
33,Colorado,5694287,Positivity Data from Clinical Laboratories,03/16/2020,Total Tests per 100k People,8.3,05/07/2020,28.0394250010993,22.0199204177256
34,Colorado,5694287,Positivity Data from Clinical Laboratories,03/17/2020,Count of people tested by CDPHE lab,650,05/07/2020,28.0394250010993,22.0199204177256
35,Colorado,5694287,Positivity Data from Clinical Laboratories,03/17/2020,Count of people tested by non-CDPHE (commercial) lab,89,05/07/2020,28.0394250010993,22.0199204177256
36,Colorado,5694287,Positivity Data from Clinical Laboratories,03/17/2020,Percent Positivity,3.5,05/07/2020,28.0394250010993,22.0199204177256
37,Colorado,5694287,Positivity Data from Clinical Laboratories,03/17/2020,Three-day Moving Average of Percent Positivity,7.4,05/07/2020,28.0394250010993,22.0199204177256
38,Colorado,5694287,Positivity Data from Clinical Laboratories,03/17/2020,Total Tests per 100k People,13,05/07/2020,28.0394250010993,22.0199204177256
39,Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Count of people tested by CDPHE lab,332,05/07/2020,28.0394250010993,22.0199204177256
40,Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Count of people tested by non-CDPHE (commercial) lab,194,05/07/2020,28.0394250010993,22.0199204177256
41,Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Percent Positivity,11,05/07/2020,28.0394250010993,22.0199204177256
42,Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Three-day Moving Average of Percent Positivity,7.3,05/07/2020,28.0394250010993,22.0199204177256
43,Colorado,5694287,Positivity Data from Clinical Laboratories,03/18/2020,Total Tests per 100k People,9.2,05/07/2020,28.0394250010993,22.0199204177256
44,Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Count of people tested by CDPHE lab,531,05/07/2020,28.0394250010993,22.0199204177256
45,Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Count of people tested by non-CDPHE (commercial) lab,307,05/07/2020,28.0394250010993,22.0199204177256
46,Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Percent Positivity,8.8,05/07/2020,28.0394250010993,22.0199204177256
47,Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Three-day Moving Average of Percent Positivity,7.8,05/07/2020,28.0394250010993,22.0199204177256
48,Colorado,5694287,Positivity Data from Clinical Laboratories,03/19/2020,Total Tests per 100k People,14.7,05/07/2020,28.0394250010993,22.0199204177256
49,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by CDPHE lab,456,05/07/2020,28.0394250010993,22.0199204177256
50,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Count of people tested by non-CDPHE (commercial) lab,507,05/07/2020,28.0394250010993,22.0199204177256
51,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Percent Positivity,11,05/07/2020,28.0394250010993,22.0199204177256
52,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Three-day Moving Average of Percent Positivity,10.3,05/07/2020,28.0394250010993,22.0199204177256
53,Colorado,5694287,Positivity Data from Clinical Laboratories,03/20/2020,Total Tests per 100k People,16.9,05/07/2020,28.0394250010993,22.0199204177256
54,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Count of people tested by CDPHE lab,883,05/07/2020,28.0394250010993,22.0199204177256
55,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Count of people tested by non-CDPHE (commercial) lab,599,05/07/2020,28.0394250010993,22.0199204177256
56,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Percent Positivity,7.2,05/07/2020,28.0394250010993,22.0199204177256
57,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Three-day Moving Average of Percent Positivity,9,05/07/2020,28.0394250010993,22.0199204177256
58,Colorado,5694287,Positivity Data from Clinical Laboratories,03/21/2020,Total Tests per 100k People,26,05/07/2020,28.0394250010993,22.0199204177256
59,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Count of people tested by CDPHE lab,370,05/07/2020,28.0394250010993,22.0199204177256
60,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Count of people tested by non-CDPHE (commercial) lab,574,05/07/2020,28.0394250010993,22.0199204177256
61,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Percent Positivity,12.1,05/07/2020,28.0394250010993,22.0199204177256
62,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Three-day Moving Average of Percent Positivity,10.1,05/07/2020,28.0394250010993,22.0199204177256
63,Colorado,5694287,Positivity Data from Clinical Laboratories,03/22/2020,Total Tests per 100k People,16.6,05/07/2020,28.0394250010993,22.0199204177256
64,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Count of people tested by CDPHE lab,829,05/07/2020,28.0394250010993,22.0199204177256
65,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Count of people tested by non-CDPHE (commercial) lab,478,05/07/2020,28.0394250010993,22.0199204177256
66,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Percent Positivity,13,05/07/2020,28.0394250010993,22.0199204177256
67,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Three-day Moving Average of Percent Positivity,10.8,05/07/2020,28.0394250010993,22.0199204177256
68,Colorado,5694287,Positivity Data from Clinical Laboratories,03/23/2020,Total Tests per 100k People,23,05/07/2020,28.0394250010993,22.0199204177256
69,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Count of people tested by CDPHE lab,651,05/07/2020,28.0394250010993,22.0199204177256
70,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Count of people tested by non-CDPHE (commercial) lab,512,05/07/2020,28.0394250010993,22.0199204177256
71,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Percent Positivity,13.7,05/07/2020,28.0394250010993,22.0199204177256
72,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Three-day Moving Average of Percent Positivity,12.9,05/07/2020,28.0394250010993,22.0199204177256
73,Colorado,5694287,Positivity Data from Clinical Laboratories,03/24/2020,Total Tests per 100k People,20.4,05/07/2020,28.0394250010993,22.0199204177256
74,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Count of people tested by CDPHE lab,345,05/07/2020,28.0394250010993,22.0199204177256
75,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Count of people tested by non-CDPHE (commercial) lab,1536,05/07/2020,28.0394250010993,22.0199204177256
76,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Percent Positivity,15.5,05/07/2020,28.0394250010993,22.0199204177256
77,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Three-day Moving Average of Percent Positivity,14.1,05/07/2020,28.0394250010993,22.0199204177256
78,Colorado,5694287,Positivity Data from Clinical Laboratories,03/25/2020,Total Tests per 100k People,33,05/07/2020,28.0394250010993,22.0199204177256
79,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Count of people tested by CDPHE lab,456,05/07/2020,28.0394250010993,22.0199204177256
80,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Count of people tested by non-CDPHE (commercial) lab,1334,05/07/2020,28.0394250010993,22.0199204177256
81,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Percent Positivity,15.4,05/07/2020,28.0394250010993,22.0199204177256
82,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Three-day Moving Average of Percent Positivity,14.9,05/07/2020,28.0394250010993,22.0199204177256
83,Colorado,5694287,Positivity Data from Clinical Laboratories,03/26/2020,Total Tests per 100k People,31.4,05/07/2020,28.0394250010993,22.0199204177256
84,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Count of people tested by CDPHE lab,597,05/07/2020,28.0394250010993,22.0199204177256
85,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Count of people tested by non-CDPHE (commercial) lab,1347,05/07/2020,28.0394250010993,22.0199204177256
86,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Percent Positivity,15.1,05/07/2020,28.0394250010993,22.0199204177256
87,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Three-day Moving Average of Percent Positivity,15.3,05/07/2020,28.0394250010993,22.0199204177256
88,Colorado,5694287,Positivity Data from Clinical Laboratories,03/27/2020,Total Tests per 100k People,34.1,05/07/2020,28.0394250010993,22.0199204177256
89,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Count of people tested by CDPHE lab,236,05/07/2020,28.0394250010993,22.0199204177256
90,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Count of people tested by non-CDPHE (commercial) lab,1260,05/07/2020,28.0394250010993,22.0199204177256
91,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Percent Positivity,15.3,05/07/2020,28.0394250010993,22.0199204177256
92,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Three-day Moving Average of Percent Positivity,15.3,05/07/2020,28.0394250010993,22.0199204177256
93,Colorado,5694287,Positivity Data from Clinical Laboratories,03/28/2020,Total Tests per 100k People,26.3,05/07/2020,28.0394250010993,22.0199204177256
94,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Count of people tested by CDPHE lab,369,05/07/2020,28.0394250010993,22.0199204177256
95,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Count of people tested by non-CDPHE (commercial) lab,1388,05/07/2020,28.0394250010993,22.0199204177256
96,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Percent Positivity,17.8,05/07/2020,28.0394250010993,22.0199204177256
97,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Three-day Moving Average of Percent Positivity,16.1,05/07/2020,28.0394250010993,22.0199204177256
98,Colorado,5694287,Positivity Data from Clinical Laboratories,03/29/2020,Total Tests per 100k People,30.9,05/07/2020,28.0394250010993,22.0199204177256
99,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Count of people tested by CDPHE lab,410,05/07/2020,28.0394250010993,22.0199204177256
100,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Count of people tested by non-CDPHE (commercial) lab,1453,05/07/2020,28.0394250010993,22.0199204177256
101,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Percent Positivity,15.8,05/07/2020,28.0394250010993,22.0199204177256
102,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Three-day Moving Average of Percent Positivity,16.3,05/07/2020,28.0394250010993,22.0199204177256
103,Colorado,5694287,Positivity Data from Clinical Laboratories,03/30/2020,Total Tests per 100k People,32.7,05/07/2020,28.0394250010993,22.0199204177256
104,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by CDPHE lab,394,05/07/2020,28.0394250010993,22.0199204177256
105,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Count of people tested by non-CDPHE (commercial) lab,1595,05/07/2020,28.0394250010993,22.0199204177256
106,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Percent Positivity,18.1,05/07/2020,28.0394250010993,22.0199204177256
107,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Three-day Moving Average of Percent Positivity,17.2,05/07/2020,28.0394250010993,22.0199204177256
108,Colorado,5694287,Positivity Data from Clinical Laboratories,03/31/2020,Total Tests per 100k People,34.9,05/07/2020,28.0394250010993,22.0199204177256
109,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by CDPHE lab,345,05/07/2020,28.0394250010993,22.0199204177256
110,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Count of people tested by non-CDPHE (commercial) lab,1310,05/07/2020,28.0394250010993,22.0199204177256
111,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Percent Positivity,21.9,05/07/2020,28.0394250010993,22.0199204177256
112,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Three-day Moving Average of Percent Positivity,18.6,05/07/2020,28.0394250010993,22.0199204177256
113,Colorado,5694287,Positivity Data from Clinical Laboratories,04/01/2020,Total Tests per 100k People,29.1,05/07/2020,28.0394250010993,22.0199204177256
114,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by CDPHE lab,377,05/07/2020,28.0394250010993,22.0199204177256
115,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Count of people tested by non-CDPHE (commercial) lab,1454,05/07/2020,28.0394250010993,22.0199204177256
116,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Percent Positivity,22.3,05/07/2020,28.0394250010993,22.0199204177256
117,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Three-day Moving Average of Percent Positivity,20.8,05/07/2020,28.0394250010993,22.0199204177256
118,Colorado,5694287,Positivity Data from Clinical Laboratories,04/02/2020,Total Tests per 100k People,32.2,05/07/2020,28.0394250010993,22.0199204177256
119,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by CDPHE lab,211,05/07/2020,28.0394250010993,22.0199204177256
120,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Count of people tested by non-CDPHE (commercial) lab,1882,05/07/2020,28.0394250010993,22.0199204177256
121,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Percent Positivity,17.2,05/07/2020,28.0394250010993,22.0199204177256
122,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Three-day Moving Average of Percent Positivity,20.5,05/07/2020,28.0394250010993,22.0199204177256
123,Colorado,5694287,Positivity Data from Clinical Laboratories,04/03/2020,Total Tests per 100k People,36.8,05/07/2020,28.0394250010993,22.0199204177256
124,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by CDPHE lab,274,05/07/2020,28.0394250010993,22.0199204177256
125,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Count of people tested by non-CDPHE (commercial) lab,2025,05/07/2020,28.0394250010993,22.0199204177256
126,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Percent Positivity,15.3,05/07/2020,28.0394250010993,22.0199204177256
127,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Three-day Moving Average of Percent Positivity,18.3,05/07/2020,28.0394250010993,22.0199204177256
128,Colorado,5694287,Positivity Data from Clinical Laboratories,04/04/2020,Total Tests per 100k People,40.4,05/07/2020,28.0394250010993,22.0199204177256
129,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by CDPHE lab,186,05/07/2020,28.0394250010993,22.0199204177256
130,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Count of people tested by non-CDPHE (commercial) lab,1332,05/07/2020,28.0394250010993,22.0199204177256
131,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Percent Positivity,13.1,05/07/2020,28.0394250010993,22.0199204177256
132,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Three-day Moving Average of Percent Positivity,15.2,05/07/2020,28.0394250010993,22.0199204177256
133,Colorado,5694287,Positivity Data from Clinical Laboratories,04/05/2020,Total Tests per 100k People,26.7,05/07/2020,28.0394250010993,22.0199204177256
134,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by CDPHE lab,108,05/07/2020,28.0394250010993,22.0199204177256
135,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Count of people tested by non-CDPHE (commercial) lab,1761,05/07/2020,28.0394250010993,22.0199204177256
136,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Percent Positivity,12.3,05/07/2020,28.0394250010993,22.0199204177256
137,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Three-day Moving Average of Percent Positivity,13.6,05/07/2020,28.0394250010993,22.0199204177256
138,Colorado,5694287,Positivity Data from Clinical Laboratories,04/06/2020,Total Tests per 100k People,32.8,05/07/2020,28.0394250010993,22.0199204177256
139,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by CDPHE lab,105,05/07/2020,28.0394250010993,22.0199204177256
140,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Count of people tested by non-CDPHE (commercial) lab,1205,05/07/2020,28.0394250010993,22.0199204177256
141,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Percent Positivity,17.3,05/07/2020,28.0394250010993,22.0199204177256
142,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Three-day Moving Average of Percent Positivity,14.2,05/07/2020,28.0394250010993,22.0199204177256
143,Colorado,5694287,Positivity Data from Clinical Laboratories,04/07/2020,Total Tests per 100k People,23,05/07/2020,28.0394250010993,22.0199204177256
144,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by CDPHE lab,159,05/07/2020,28.0394250010993,22.0199204177256
145,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Count of people tested by non-CDPHE (commercial) lab,2070,05/07/2020,28.0394250010993,22.0199204177256
146,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Percent Positivity,22.6,05/07/2020,28.0394250010993,22.0199204177256
147,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Three-day Moving Average of Percent Positivity,17.4,05/07/2020,28.0394250010993,22.0199204177256
148,Colorado,5694287,Positivity Data from Clinical Laboratories,04/08/2020,Total Tests per 100k People,39.1,05/07/2020,28.0394250010993,22.0199204177256
149,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by CDPHE lab,160,05/07/2020,28.0394250010993,22.0199204177256
150,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Count of people tested by non-CDPHE (commercial) lab,1558,05/07/2020,28.0394250010993,22.0199204177256
151,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Percent Positivity,19.6,05/07/2020,28.0394250010993,22.0199204177256
152,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Three-day Moving Average of Percent Positivity,19.8,05/07/2020,28.0394250010993,22.0199204177256
153,Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Total Tests per 100k People,30.2,05/07/2020,28.0394250010993,22.0199204177256
154,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by CDPHE lab,71,05/07/2020,28.0394250010993,22.0199204177256
155,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by non-CDPHE (commercial) lab,2440,05/07/2020,28.0394250010993,22.0199204177256
156,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Percent Positivity,16.6,05/07/2020,28.0394250010993,22.0199204177256
157,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Three-day Moving Average of Percent Positivity,19.6,05/07/2020,28.0394250010993,22.0199204177256
158,Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Total Tests per 100k People,44.1,05/07/2020,28.0394250010993,22.0199204177256
159,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by CDPHE lab,341,05/07/2020,28.0394250010993,22.0199204177256
160,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by non-CDPHE (commercial) lab,2360,05/07/2020,28.0394250010993,22.0199204177256
161,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Percent Positivity,14.9,05/07/2020,28.0394250010993,22.0199204177256
162,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Three-day Moving Average of Percent Positivity,17,05/07/2020,28.0394250010993,22.0199204177256
163,Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Total Tests per 100k People,47.4,05/07/2020,28.0394250010993,22.0199204177256
164,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by CDPHE lab,131,05/07/2020,28.0394250010993,22.0199204177256
165,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by non-CDPHE (commercial) lab,1672,05/07/2020,28.0394250010993,22.0199204177256
166,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Percent Positivity,19.6,05/07/2020,28.0394250010993,22.0199204177256
167,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Three-day Moving Average of Percent Positivity,17,05/07/2020,28.0394250010993,22.0199204177256
168,Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Total Tests per 100k People,31.7,05/07/2020,28.0394250010993,22.0199204177256
169,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by CDPHE lab,126,05/07/2020,28.0394250010993,22.0199204177256
170,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by non-CDPHE (commercial) lab,969,05/07/2020,28.0394250010993,22.0199204177256
171,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Percent Positivity,24.5,05/07/2020,28.0394250010993,22.0199204177256
172,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Three-day Moving Average of Percent Positivity,19.6,05/07/2020,28.0394250010993,22.0199204177256
173,Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Total Tests per 100k People,19.2,05/07/2020,28.0394250010993,22.0199204177256
174,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by CDPHE lab,143,05/07/2020,28.0394250010993,22.0199204177256
175,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by non-CDPHE (commercial) lab,1079,05/07/2020,28.0394250010993,22.0199204177256
176,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Percent Positivity,23.6,05/07/2020,28.0394250010993,22.0199204177256
177,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Three-day Moving Average of Percent Positivity,22.5,05/07/2020,28.0394250010993,22.0199204177256
178,Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Total Tests per 100k People,21.5,05/07/2020,28.0394250010993,22.0199204177256
179,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by CDPHE lab,294,05/07/2020,28.0394250010993,22.0199204177256
180,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by non-CDPHE (commercial) lab,1237,05/07/2020,28.0394250010993,22.0199204177256
181,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Percent Positivity,25.9,05/07/2020,28.0394250010993,22.0199204177256
182,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Three-day Moving Average of Percent Positivity,24.6,05/07/2020,28.0394250010993,22.0199204177256
