Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5694287,Positivity Data from Clinical Laboratories,05/10/2020,Total Tests per 100k People,53.9,08/01/2020,64
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Three-day Moving Average of Percent Positivity,14.7,08/01/2020,65
Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Three-day Moving Average of Percent Positivity,20.4,08/01/2020,66
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Three-day Moving Average of Percent Positivity,11.1,08/01/2020,67
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by non-CDPHE (commercial) lab,1045,08/01/2020,68
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Percent Positivity,18.9,08/01/2020,69
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Three-day Moving Average of Percent Positivity,19,08/01/2020,70
Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Total Tests per 100k People,25.9,08/01/2020,71
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/19/2020,Number of negative tests,0,08/01/2020,72
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/19/2020,Number of positive tests,0,08/01/2020,73
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by CDPHE lab,450,08/01/2020,74
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by non-CDPHE (commercial) lab,1026,08/01/2020,75
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Percent Positivity,16.9,08/01/2020,76
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Three-day Moving Average of Percent Positivity,16.5,08/01/2020,77
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of negative tests,1685,08/01/2020,78
Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Total Tests per 100k People,25.9,08/01/2020,79
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Total Tests per 100k People,39.2,08/01/2020,80
Colorado,5694287,Positivity Data from Clinical Laboratories,04/09/2020,Total Tests per 100k People,29.4,08/01/2020,81
Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Total Tests per 100k People,47.5,08/01/2020,82
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of negative tests,357,08/01/2020,83
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/10/2020,Number of positive tests,131,08/01/2020,84
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of positive tests,54,08/01/2020,85
Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Count of people tested by CDPHE lab,720,08/01/2020,86
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by CDPHE lab,491,08/01/2020,87
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by non-CDPHE (commercial) lab,2263,08/01/2020,88
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Percent Positivity,14.3,08/01/2020,89
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Three-day Moving Average of Percent Positivity,14.9,08/01/2020,90
Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Total Tests per 100k People,48.4,08/01/2020,91
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of negative tests,645,08/01/2020,92
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of positive tests,80,08/01/2020,93
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by CDPHE lab,502,08/01/2020,94
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by non-CDPHE (commercial) lab,2810,08/01/2020,95
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Percent Positivity,24.3,08/01/2020,96
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Three-day Moving Average of Percent Positivity,18.2,08/01/2020,97
Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Total Tests per 100k People,58.2,08/01/2020,98
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of negative tests,1207,08/01/2020,99
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of positive tests,148,08/01/2020,100
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by CDPHE lab,801,08/01/2020,101
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by non-CDPHE (commercial) lab,2535,08/01/2020,102
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Percent Positivity,12.1,08/01/2020,103
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Three-day Moving Average of Percent Positivity,16.9,08/01/2020,104
Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Total Tests per 100k People,58.6,08/01/2020,105
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of negative tests,1551,08/01/2020,106
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of positive tests,148,08/01/2020,107
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by CDPHE lab,504,08/01/2020,108
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by non-CDPHE (commercial) lab,2831,08/01/2020,109
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Percent Positivity,12.8,08/01/2020,110
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Three-day Moving Average of Percent Positivity,16.4,08/01/2020,111
Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Total Tests per 100k People,58.6,08/01/2020,112
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of negative tests,1644,08/01/2020,113
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of positive tests,178,08/01/2020,114
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by CDPHE lab,676,08/01/2020,115
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by non-CDPHE (commercial) lab,2906,08/01/2020,116
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Percent Positivity,10.9,08/01/2020,117
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Three-day Moving Average of Percent Positivity,11.9,08/01/2020,118
Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Total Tests per 100k People,62.9,08/01/2020,119
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of negative tests,1726,08/01/2020,120
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of positive tests,146,08/01/2020,121
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by CDPHE lab,360,08/01/2020,122
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by non-CDPHE (commercial) lab,1872,08/01/2020,123
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of negative tests,9,08/01/2020,124
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,456,08/01/2020,125
Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by CDPHE lab,149,08/01/2020,126
Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Count of people tested by non-CDPHE (commercial) lab,2209,08/01/2020,127
Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Count of people tested by non-CDPHE (commercial) lab,2313,08/01/2020,128
Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Percent Positivity,7.2,08/01/2020,129
Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Percent Positivity,16.8,08/01/2020,130
Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Three-day Moving Average of Percent Positivity,7.4,08/01/2020,131
Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Three-day Moving Average of Percent Positivity,19.9,08/01/2020,132
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,43,08/01/2020,133
Colorado,5694287,Positivity Data from Clinical Laboratories,05/11/2020,Total Tests per 100k People,51.4,08/01/2020,134
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of positive tests,3,08/01/2020,135
Colorado,5694287,Positivity Data from Clinical Laboratories,04/10/2020,Total Tests per 100k People,43.2,08/01/2020,136
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by CDPHE lab,257,08/01/2020,137
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/11/2020,Number of negative tests,496,08/01/2020,138
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by CDPHE lab,520,08/01/2020,139
Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by CDPHE lab,384,08/01/2020,140
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by non-CDPHE (commercial) lab,2753,08/01/2020,141
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/11/2020,Number of positive tests,23,08/01/2020,142
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by non-CDPHE (commercial) lab,1647,08/01/2020,143
Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Count of people tested by non-CDPHE (commercial) lab,2201,08/01/2020,144
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Percent Positivity,11,08/01/2020,145
Colorado,5694287,Positivity Data from Clinical Laboratories,05/12/2020,Count of people tested by CDPHE lab,524,08/01/2020,146
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Percent Positivity,16,08/01/2020,147
Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Percent Positivity,15.5,08/01/2020,148
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Three-day Moving Average of Percent Positivity,10.4,08/01/2020,149
Colorado,5694287,Positivity Data from Clinical Laboratories,05/12/2020,Count of people tested by non-CDPHE (commercial) lab,3297,08/01/2020,150
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Three-day Moving Average of Percent Positivity,17.3,08/01/2020,151
Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Three-day Moving Average of Percent Positivity,17.4,08/01/2020,152
Colorado,5694287,Positivity Data from Clinical Laboratories,04/11/2020,Total Tests per 100k People,45.4,08/01/2020,153
Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by CDPHE lab,164,08/01/2020,154
Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Count of people tested by non-CDPHE (commercial) lab,1630,08/01/2020,155
Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Percent Positivity,19.6,08/01/2020,156
Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Three-day Moving Average of Percent Positivity,17.3,08/01/2020,157
Colorado,5694287,Positivity Data from Clinical Laboratories,04/12/2020,Total Tests per 100k People,31.5,08/01/2020,158
Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by CDPHE lab,170,08/01/2020,159
Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Count of people tested by non-CDPHE (commercial) lab,848,08/01/2020,160
Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Percent Positivity,26.1,08/01/2020,161
Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Three-day Moving Average of Percent Positivity,20.4,08/01/2020,162
Colorado,5694287,Positivity Data from Clinical Laboratories,04/13/2020,Total Tests per 100k People,17.9,08/01/2020,163
Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by CDPHE lab,184,08/01/2020,164
Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Count of people tested by non-CDPHE (commercial) lab,998,08/01/2020,165
Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Percent Positivity,23.9,08/01/2020,166
Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Three-day Moving Average of Percent Positivity,23.2,08/01/2020,167
Colorado,5694287,Positivity Data from Clinical Laboratories,04/14/2020,Total Tests per 100k People,20.8,08/01/2020,168
Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by CDPHE lab,343,08/01/2020,169
Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Count of people tested by non-CDPHE (commercial) lab,1152,08/01/2020,170
Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Percent Positivity,26.4,08/01/2020,171
Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Three-day Moving Average of Percent Positivity,25.5,08/01/2020,172
Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Total Tests per 100k People,26.2,08/01/2020,173
Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by CDPHE lab,243,08/01/2020,174
Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by non-CDPHE (commercial) lab,1463,08/01/2020,175
Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Percent Positivity,19.2,08/01/2020,176
Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Three-day Moving Average of Percent Positivity,23.1,08/01/2020,177
Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Total Tests per 100k People,30,08/01/2020,178
Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by CDPHE lab,250,08/01/2020,179
Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by non-CDPHE (commercial) lab,1331,08/01/2020,180
Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Percent Positivity,24.4,08/01/2020,181
Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Three-day Moving Average of Percent Positivity,23.3,08/01/2020,182
Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Total Tests per 100k People,27.8,08/01/2020,183
Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by CDPHE lab,524,08/01/2020,184
Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by non-CDPHE (commercial) lab,1302,08/01/2020,185
Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Percent Positivity,13.7,08/01/2020,186
Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Three-day Moving Average of Percent Positivity,19.1,08/01/2020,187
Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Total Tests per 100k People,32.1,08/01/2020,188
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/18/2020,Number of negative tests,3,08/01/2020,189
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/18/2020,Number of positive tests,3,08/01/2020,190
Colorado,5694287,Positivity Data from Clinical Laboratories,05/12/2020,Percent Positivity,6.2,08/01/2020,191
Colorado,5694287,Positivity Data from Clinical Laboratories,05/12/2020,Three-day Moving Average of Percent Positivity,6.7,08/01/2020,192
Colorado,5694287,Positivity Data from Clinical Laboratories,05/12/2020,Total Tests per 100k People,67.1,08/01/2020,193
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/12/2020,Number of negative tests,976,08/01/2020,194
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/12/2020,Number of positive tests,53,08/01/2020,195
Colorado,5694287,Positivity Data from Clinical Laboratories,05/13/2020,Count of people tested by CDPHE lab,586,08/01/2020,196
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Total Tests per 100k People,52.9,08/01/2020,197
Colorado,5694287,Positivity Data from Clinical Laboratories,05/13/2020,Count of people tested by non-CDPHE (commercial) lab,3431,08/01/2020,198
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1942,08/01/2020,199
Colorado,5694287,Positivity Data from Clinical Laboratories,05/13/2020,Percent Positivity,10.2,08/01/2020,200
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,188,08/01/2020,201
Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Total Tests per 100k People,38.1,08/01/2020,202
Colorado,5694287,Positivity Data from Clinical Laboratories,05/13/2020,Three-day Moving Average of Percent Positivity,7.9,08/01/2020,203
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of negative tests,38,08/01/2020,204
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of positive tests,0,08/01/2020,205
Colorado,5694287,Positivity Data from Clinical Laboratories,05/13/2020,Total Tests per 100k People,70.5,08/01/2020,206
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by CDPHE lab,467,08/01/2020,207
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by CDPHE lab,392,08/01/2020,208
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/13/2020,Number of negative tests,4758,08/01/2020,209
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by non-CDPHE (commercial) lab,1437,08/01/2020,210
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by non-CDPHE (commercial) lab,2769,08/01/2020,211
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/13/2020,Number of positive tests,419,08/01/2020,212
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Percent Positivity,17.9,08/01/2020,213
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Percent Positivity,10.6,08/01/2020,214
Colorado,5694287,Positivity Data from Clinical Laboratories,05/14/2020,Count of people tested by CDPHE lab,758,08/01/2020,215
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Three-day Moving Average of Percent Positivity,16.9,08/01/2020,216
Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Total Tests per 100k People,33.4,08/01/2020,217
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of negative tests,44,08/01/2020,218
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of positive tests,19,08/01/2020,219
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by CDPHE lab,808,08/01/2020,220
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by non-CDPHE (commercial) lab,4441,08/01/2020,221
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Percent Positivity,15.3,08/01/2020,222
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Three-day Moving Average of Percent Positivity,16.4,08/01/2020,223
Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Total Tests per 100k People,92.2,08/01/2020,224
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of negative tests,129,08/01/2020,225
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of positive tests,33,08/01/2020,226
Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by CDPHE lab,693,08/01/2020,227
Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by non-CDPHE (commercial) lab,2250,08/01/2020,228
Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Percent Positivity,19.3,08/01/2020,229
Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Three-day Moving Average of Percent Positivity,17.5,08/01/2020,230
Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Total Tests per 100k People,51.7,08/01/2020,231
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of negative tests,437,08/01/2020,232
Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of positive tests,59,08/01/2020,233
Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by CDPHE lab,763,08/01/2020,234
Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by non-CDPHE (commercial) lab,2474,08/01/2020,235
